Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
2018-01-3723_Unicyclercontigs	210	67	52	47	41	33	5450094	5416244	5378495	5342703	5242269	4967291	80	373931	5424624	5411208	57.22	57.35	174708	174708	53301	53301	186207.0	186668.7	11	11	32	32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7 + 0 part	123672	97.96	1.0	0.0	0.13	0.04	373931.0	5300952.0	174708	174708	53301	53301	185334.6	185794.1	11	11	32	32	2018-01-3723__chr	unicycler	Chromosome	unicycler
KGVET-2019-01-792_Unicyclercontigs	171	66	44	35	29	22	5861129	5830984	5782167	5711826	5629918	5399276	78	970382	5839694	5622595	57.19	57.44	331885	331885	63825	98318	385228.6	400103.0	6	6	20	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30 + 3 part	282063	98.846	1.0	0.0	0.09	0.02	970382.0	5557631.0	331885	331885	56766	98318	383896.6	398719.6	6	6	20	17	KGVET-2019-01-792__chr	unicycler	Chromosome	unicycler
KGVET-2020-01-2846-1_Unicyclercontigs	114	36	30	30	24	22	5348974	5327192	5306831	5306831	5185657	5125363	46	422882	5334544	5402258	57.36	57.31	350827	302883	99158	99158	282181.6	278644.6	7	8	19	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.747	1.0	0.0	0.0	0.0	422882.0	5334544.0	350827	302883	99158	99158	282181.6	278644.6	7	8	19	19	KGVET-2020-01-2846-1__chr	unicycler	Chromosome	unicycler
KGVET-2020-01-2677-1_Unicyclercontigs	88	36	29	25	23	19	5366777	5353177	5334674	5311659	5276254	5148318	41	587286	5356133	5287320	57.27	57.48	361836	361836	99242	119607	347058.0	351574.9	6	6	15	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 0 part	127398	98.889	1.0	0.0	0.0	0.06	587286.0	5228304.0	361836	361836	99242	119557	345820.8	350321.6	6	6	15	14	KGVET-2020-01-2677-1__chr	unicycler	Chromosome	unicycler
2018-01-778_Unicyclercontigs	52	22	17	17	16	14	5325413	5318793	5307995	5307995	5296553	5236230	24	1982185	5320219	5234161	57.46	57.55	962205	962205	95624	204101	1029069.1	1045988.6	2	2	9	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	131406	99.133	1.0	0.0	0.0	0.02	1982185.0	5188813.0	962205	962205	95624	204101	1027749.1	1044646.9	2	2	9	8	2018-01-778__chr	unicycler	Chromosome	unicycler
2018-01-2640_Unicyclercontigs	100	41	33	29	24	20	5568391	5552449	5531920	5506904	5439151	5315857	48	1265728	5557089	5272379	57.18	57.53	367260	367260	103594	109458	491946.8	518512.0	5	5	17	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15 + 1 part	342955	98.9	1.0	0.0	0.19	0.1	1265728.0	5214134.0	367260	367260	95449	106235	488019.1	514372.3	5	5	17	15	2018-01-2640__chr	unicycler	Chromosome	unicycler
2018-01-4203_Unicyclercontigs	91	40	31	31	28	23	5182876	5169030	5148349	5148349	5095496	4938987	44	434387	5171750	5242521	57.6	57.53	260295	260295	104521	99231	245564.1	242249.1	9	9	20	21	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0 + 1 part	1088	98.629	1.0	0.0	0.0	0.0	434387.0	5170662.0	260295	260295	99231	99231	245520.4	242206.0	9	9	21	21	2018-01-4203__chr	unicycler	Chromosome	unicycler
KGMAR-2016-1396_Unicyclercontigs	192	85	56	50	41	29	5384017	5353582	5286364	5239652	5099943	4700926	100	453428	5364014	5192658	57.34	57.55	178992	178992	36596	51711	197900.4	204431.1	10	10	33	29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22 + 4 part	251261	98.388	1.001	0.0	2.37	0.08	453428.0	5112696.0	178992	178992	36553	51711	196865.1	203361.6	10	10	33	29	KGMAR-2016-1396__chr	unicycler	Chromosome	unicycler
2018-01-711_Unicyclercontigs	102	30	22	21	20	18	5175395	5156621	5134214	5128583	5108369	5034294	38	1045604	5161818	5214509	57.64	57.64	414057	414057	99414	99414	479833.2	474984.7	5	5	14	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	13954	98.761	1.0	0.0	0.0	0.06	1045604.0	5147864.0	414057	414057	99414	99414	479822.1	474973.6	5	5	14	14	2018-01-711__chr	unicycler	Chromosome	unicycler
KGVET-2020-04-18146_Unicyclercontigs	125	53	36	29	23	19	5652286	5630404	5588892	5544151	5441187	5306229	65	953879	5638772	5241320	57.05	57.53	461626	464345	81914	142157	454710.6	489191.6	5	4	16	12	0.0	0.0	0.0	1.0	0.0	0.0	0.0	31 + 1 part	450259	98.997	1.0	0.0	0.12	0.06	953879.0	5188513.0	461626	464345	37894	86306	439262.1	472571.6	5	4	20	14	KGVET-2020-04-18146__chr	unicycler	Chromosome	unicycler
KGMAR-2019-604_Unicyclercontigs	93	31	23	22	21	18	5329291	5314530	5292814	5286148	5270747	5181959	36	653231	5317866	5335640	57.42	57.43	358944	358944	129436	129436	364326.1	363112.5	6	6	14	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	38159	98.952	1.0	0.0	0.0	0.0	653231.0	5279707.0	358944	358944	129436	129436	364165.5	362952.4	6	6	14	14	KGMAR-2019-604__chr	unicycler	Chromosome	unicycler
KGVET-2020-01-468-1_Unicyclercontigs	111	37	26	23	19	14	5488261	5467698	5441957	5421944	5351510	5192865	48	977961	5475602	5301068	57.12	57.37	606598	764504	99238	105983	596756.3	616404.1	4	3	12	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14 + 2 part	224042	99.043	1.0	0.0	0.74	0.15	977961.0	5251134.0	606598	764504	99238	105983	594942.5	614530.6	4	3	12	10	KGVET-2020-01-468-1__chr	unicycler	Chromosome	unicycler
KGVET-2020-01-4327_Unicyclercontigs	89	32	25	25	23	19	5253463	5238683	5218375	5218375	5176674	5043109	37	714240	5242492	5307558	57.53	57.49	302669	302669	124849	118419	331123.9	327064.6	7	7	16	17	2.0	1.0	714240.0	1.0	0.0	0.0	0.0	0 + 0 part	0	98.778	1.0	0.0	0.23	0.1	459563.0	5242383.0	302669	302669	124849	118419	282485.1	279022.1	8	8	17	18	KGVET-2020-01-4327__chr	unicycler	Chromosome	unicycler
KGVETS-2019-01-1761_Unicyclercontigs	198	56	35	34	29	26	5507597	5467451	5425142	5418440	5329766	5229663	71	534468	5478646	5420965	57.16	57.34	268332	268332	86296	86307	283439.5	286455.4	7	7	22	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	163365	98.05	1.0	0.0	0.0	0.04	534468.0	5315281.0	268332	268332	65032	71265	279214.2	282185.1	7	7	23	22	KGVETS-2019-01-1761__chr	unicycler	Chromosome	unicycler
KGVET-2019-01-3619_Unicyclercontigs	215	79	47	41	30	21	5503503	5463799	5393873	5351605	5188769	4890588	95	744150	5475152	5206778	57.22	57.47	347532	347532	49926	79700	324808.2	341549.9	6	6	22	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42 + 2 part	331663	98.781	1.0	0.0	0.16	0.0	744150.0	5143399.0	347532	347532	34239	79700	323433.3	340104.1	6	6	23	19	KGVET-2019-01-3619__chr	unicycler	Chromosome	unicycler
KGVETS-2019-01-1336_Unicyclercontigs	83	34	25	24	23	20	5456248	5442624	5420607	5415441	5394226	5305236	40	1205224	5446903	5222809	57.22	57.57	381110	381110	99560	126707	491253.1	512331.2	5	5	16	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 1 part	276372	98.974	1.0	0.0	1.16	0.04	1205224.0	5170531.0	381110	381110	86807	99418	484639.5	505433.8	5	5	17	15	KGVETS-2019-01-1336__chr	unicycler	Chromosome	unicycler
KGVETS-2019-01-1382_Unicyclercontigs	140	49	36	34	32	22	5587953	5563932	5534009	5518583	5475279	5146964	58	701813	5570068	5378254	57.15	57.44	351967	351967	56782	94037	326929.6	338589.5	6	6	20	18	1.0	1.0	56782.0	0.0	0.0	0.0	0.0	11 + 0 part	267774	98.582	1.0	0.0	0.89	0.17	701813.0	5302294.0	351967	351967	53891	94037	325066.8	336660.3	6	6	20	18	KGVETS-2019-01-1382__chr	unicycler	Chromosome	unicycler
KGVETS-2019-01-1806_Unicyclercontigs	106	42	30	25	22	19	5578039	5558179	5527987	5495174	5437626	5333000	57	771094	5567731	5366405	56.97	57.27	348299	348299	103758	147371	382931.3	397297.3	6	6	16	14	1.0	1.0	508013.0	0.0	0.0	0.0	0.0	11 + 1 part	262457	98.85	1.0	0.0	0.09	0.06	771094.0	5305274.0	284381	284381	100470	142614	351245.5	364422.8	6	6	18	16	KGVETS-2019-01-1806__chr	unicycler	Chromosome	unicycler
KGVETS-2019-01-1961_Unicyclercontigs	101	34	24	23	21	18	5481181	5464539	5438267	5431514	5390136	5303517	40	835231	5468391	5247455	57.29	57.64	511761	511761	98569	109860	498324.9	519306.1	4	4	13	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11 + 0 part	278491	98.902	1.0	0.0	0.29	0.02	835231.0	5189833.0	511761	511761	86221	105797	494557.8	515380.4	4	4	13	11	KGVETS-2019-01-1961__chr	unicycler	Chromosome	unicycler
KGVETS-2019-01-1844_Unicyclercontigs	198	61	40	37	27	21	5542779	5511081	5468287	5446083	5226035	5007336	71	701583	5518034	5378252	57.14	57.44	264115	348928	56782	94071	311631.0	319730.4	7	6	21	19	1.0	1.0	56782.0	0.0	0.0	0.0	0.0	17 + 1 part	223844	98.412	1.0	0.0	1.23	0.17	701583.0	5294190.0	264115	348928	53891	94071	310582.1	318654.2	7	6	21	19	KGVETS-2019-01-1844__chr	unicycler	Chromosome	unicycler
KGVET-2020-01-1661_Unicyclercontigs	181	61	36	32	30	23	5611148	5577826	5515614	5490907	5452532	5182801	74	521351	5587158	5387724	57.02	57.27	292942	292942	70842	86419	299339.3	310419.8	7	7	21	18	3.0	3.0	935967.0	0.0	0.0	0.0	0.0	27 + 2 part	272761	98.628	1.0	0.0	0.77	0.08	521351.0	5314397.0	238492	246936	57411	77305	273460.5	283583.0	8	7	23	21	KGVET-2020-01-1661__chr	unicycler	Chromosome	unicycler
KGVETS-2019-01-1760_Unicyclercontigs	110	47	36	31	30	28	5417976	5400407	5375813	5339962	5319700	5259453	55	471257	5406093	5257891	57.16	57.38	223008	223008	68411	86319	257175.2	264424.1	8	8	22	20	1.0	1.0	189314.0	0.0	0.0	0.0	0.0	8 + 0 part	212012	98.786	1.0	0.0	0.02	0.0	471257.0	5194081.0	223008	223008	61929	78356	252792.1	259917.5	8	8	23	21	KGVETS-2019-01-1760__chr	unicycler	Chromosome	unicycler
KGVET-2020-01-4249-1_Unicyclercontigs	109	46	26	22	21	17	5339543	5318004	5282408	5256742	5234978	5103074	57	718818	5325521	5216222	57.38	57.59	400314	400314	109760	115382	410539.9	419142.2	5	5	14	13	2.0	1.0	222917.0	1.0	0.0	0.0	0.0	5 + 6 part	164814	98.902	1.0	0.0	3.47	0.06	718818.0	5160652.0	400314	400314	92830	99253	404381.1	412854.4	5	5	15	14	KGVET-2020-01-4249-1__chr	unicycler	Chromosome	unicycler
KGVET-2020-01-126_Unicyclercontigs	63	25	18	17	17	15	5143518	5132428	5113309	5106705	5106705	5046383	31	772804	5136797	5190314	57.64	57.59	472991	472991	135764	135764	461178.7	456423.6	5	5	11	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.969	1.0	0.0	0.0	0.0	772804.0	5136797.0	472991	472991	135764	135764	461178.7	456423.6	5	5	11	11	KGVET-2020-01-126__chr	unicycler	Chromosome	unicycler
2018-01-2485_Unicyclercontigs	131	48	37	33	27	22	5480497	5455974	5431483	5401245	5298037	5130621	61	679082	5464259	5314429	57.04	57.33	286401	286401	64746	86413	323937.3	333070.0	7	7	19	17	1.0	1.0	338792.0	0.0	0.0	0.0	0.0	17 + 3 part	217597	98.693	1.0	0.0	0.91	0.1	679082.0	5246191.0	283277	283277	64746	83807	315645.0	324544.0	7	7	20	18	2018-01-2485__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_114487_Unicyclercontigs	156	63	47	42	37	25	5456333	5430927	5398399	5361789	5281680	4871331	75	642711	5439799	5308597	57.27	57.42	211933	211933	47401	54006	287094.7	294190.3	7	7	26	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9 + 0 part	221727	98.3	1.0	0.0	0.34	0.19	642711.0	5218068.0	211933	211933	34204	46577	285125.2	292172.0	7	7	27	24	KP_NORM_BLD_114487__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_113321_Unicyclercontigs	180	71	58	46	36	28	5314169	5279849	5252697	5174594	5025030	4753050	92	463410	5295965	5246005	57.32	57.41	222919	222919	46143	53120	226517.6	228674.8	9	9	29	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14 + 4 part	162389	97.854	1.0	0.0	1.97	0.29	463410.0	5133263.0	222911	222911	46143	53120	226040.0	228192.7	9	9	29	28	KP_NORM_BLD_113321__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_116392_Unicyclercontigs	71	43	29	27	24	18	5087330	5079741	5039337	5024179	4968118	4763312	46	915388	5082052	5206636	57.54	57.59	350007	350007	86479	77338	413365.5	403474.5	5	5	16	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 0 part	48389	96.622	1.0	0.0	0.26	0.0	915388.0	5030755.0	347102	347102	86479	77338	412827.0	402948.9	5	5	16	17	KP_NORM_BLD_116392__chr	unicycler	Chromosome	unicycler
KGVET-2020-01-4188-1_Unicyclercontigs	82	26	19	16	15	14	5178776	5164790	5148220	5125502	5105341	5070920	31	876969	5167547	5228811	57.5	57.45	448503	448503	144360	144360	511110.6	505122.1	4	4	11	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.837	1.0	0.0	0.0	0.06	876969.0	5167547.0	448503	448503	144360	144360	511110.6	505122.1	4	4	11	11	KGVET-2020-01-4188-1__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_112904_Unicyclercontigs	289	126	85	68	43	32	5529756	5489490	5382434	5259307	4804444	4447642	140	300347	5499118	5289121	57.23	57.45	128936	128936	21470	26196	145159.6	150923.0	13	13	50	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48 + 1 part	308716	98.128	1.0	0.0	1.25	0.1	300347.0	5189974.0	128908	128908	18591	24809	144334.2	150064.7	13	13	51	42	KP_NORM_BLD_112904__chr	unicycler	Chromosome	unicycler
KGVET-2020-01-3514_Unicyclercontigs	99	26	18	17	15	12	5301801	5281077	5259034	5251853	5207111	5111164	37	1104298	5288843	5351057	57.32	57.29	735058	735058	119476	116594	670894.6	663094.5	3	3	9	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.839	1.0	0.0	0.0	0.02	1104298.0	5288843.0	735058	735058	119476	116594	670894.6	663094.5	3	3	9	10	KGVET-2020-01-3514__chr	unicycler	Chromosome	unicycler
KGMAR-2016-733_Unicyclercontigs	406	99	64	55	39	28	5676738	5586997	5498363	5434003	5174116	4771832	147	710046	5619487	5426328	57.03	57.24	170757	173346	34308	40902	243634.4	252307.0	9	8	36	31	2.0	1.0	36322.0	0.0	0.0	0.0	1.0	62 + 5 part	295509	98.097	1.0	0.0	0.68	0.0	710046.0	5323727.0	170757	173346	30719	40902	242870.0	251515.3	9	8	36	31	KGMAR-2016-733__chr	unicycler	Chromosome	unicycler
KGVET-2020-01-3775-3_Unicyclercontigs	67	30	22	21	20	18	5245984	5235776	5211955	5205210	5185047	5123761	35	735228	5238956	5285398	57.5	57.47	449554	449554	100307	100307	426438.8	422691.7	5	5	14	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	8303	98.968	1.0	0.0	0.0	0.02	735228.0	5230653.0	449554	449554	100307	100307	426429.6	422682.7	5	5	14	14	KGVET-2020-01-3775-3__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_116570_Unicyclercontigs	48	25	22	21	20	16	5109505	5102378	5095632	5090089	5067389	4921452	30	788498	5105737	5172703	57.62	57.59	359724	359724	98231	98231	440489.5	434786.9	5	5	13	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.703	1.0	0.0	0.63	0.04	788498.0	5105416.0	359724	359724	98231	98231	440429.2	434727.4	5	5	13	13	KP_NORM_BLD_116570__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_13123_Unicyclercontigs	122	51	40	35	34	26	5232545	5213498	5186262	5151942	5139642	4857102	60	636601	5218859	5302499	57.55	57.5	263593	216738	61430	57823	273596.5	269280.8	7	8	24	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	7300	98.283	1.0	0.0	0.13	0.0	636601.0	5211435.0	263469	216738	61430	57823	273573.7	269258.5	7	8	24	25	KP_NORM_BLD_13123__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_115332_Unicyclercontigs	130	48	40	37	33	27	5243125	5223429	5203836	5182122	5103343	4868352	52	456313	5225969	5322010	57.59	57.45	223750	208540	70580	62202	236073.0	231812.8	8	9	25	26	2.0	2.0	230526.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.198	1.0	0.0	2.35	0.29	456313.0	5225887.0	223750	205308	70580	62202	235789.1	231534.0	8	9	25	26	KP_NORM_BLD_115332__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_116241_Unicyclercontigs	134	59	43	41	36	28	5262059	5238549	5206598	5193162	5102598	4777520	73	464694	5247749	5334129	57.59	57.56	226618	226618	51182	47801	231519.6	227770.4	8	8	27	29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.382	1.0	0.0	0.67	0.1	464694.0	5247317.0	226618	226618	51182	47801	231497.8	227748.9	8	8	27	29	KP_NORM_BLD_116241__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_116378_Unicyclercontigs	82	29	22	22	21	19	5166529	5150957	5134339	5134339	5123892	5063585	37	753750	5155853	5215640	57.6	57.57	362837	362837	104951	104951	364253.6	360078.2	6	6	15	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.856	1.0	0.0	0.06	0.02	753750.0	5155853.0	362837	362837	104951	104951	364253.6	360078.2	6	6	15	15	KP_NORM_BLD_116378__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_12934_Unicyclercontigs	78	48	41	41	37	29	5549050	5541750	5526155	5526155	5457118	5162340	50	565385	5543039	5465346	57.57	57.65	188342	188342	73106	73941	264957.6	268724.2	8	8	27	26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 1 part	154959	98.59	1.0	0.0	0.28	0.06	565385.0	5388023.0	188342	188342	50409	70096	260612.5	264317.3	8	8	28	27	KP_NORM_BLD_12934__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_115369_Unicyclercontigs	104	46	37	36	34	24	5358650	5342483	5318181	5311839	5268612	4883574	53	673102	5347280	5257765	57.38	57.55	326887	326887	52640	66804	289513.1	294442.1	7	7	23	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11 + 0 part	185890	98.171	1.0	0.0	0.87	0.12	673102.0	5161141.0	326887	326887	47804	52640	287926.0	292828.1	7	7	24	22	KP_NORM_BLD_115369__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_13127_Unicyclercontigs	121	62	51	47	42	30	5723037	5705013	5674706	5646833	5561633	5115361	71	457295	5711348	5567709	57.29	57.43	219044	219044	49939	53376	215880.9	221450.4	10	10	31	29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15 + 0 part	219487	98.639	1.0	0.0	0.04	0.04	457295.0	5491861.0	219044	219044	42689	51520	214360.0	219890.2	10	10	32	29	KP_NORM_BLD_13127__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_115796_Unicyclercontigs	107	52	42	37	31	25	5395451	5377028	5351541	5320973	5212547	5008542	64	642655	5385489	5219081	57.38	57.52	277387	277387	67840	72381	289897.1	299140.3	7	7	23	21	2.0	2.0	10351.0	0.0	0.0	0.0	0.0	11 + 1 part	244078	98.49	1.0	0.0	0.89	0.08	642647.0	5140205.0	277387	277387	60784	71022	287380.4	296543.4	7	7	23	21	KP_NORM_BLD_115796__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_117477_Unicyclercontigs	94	43	35	34	27	22	5292986	5277671	5257642	5247989	5131678	4950952	54	641891	5285166	5219512	57.44	57.6	306022	306022	92526	95756	302558.0	306363.7	7	7	20	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 1 part	153759	98.282	1.0	0.0	1.17	0.0	641891.0	5131019.0	306022	306022	86572	92526	300599.5	304380.6	7	7	20	19	KP_NORM_BLD_117477__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_13129_Unicyclercontigs	231	84	65	62	44	30	5407834	5367060	5321555	5304571	5003737	4440174	100	401143	5379171	5210170	57.33	57.51	145615	145615	39773	42141	164070.2	169392.1	12	12	40	36	1.0	1.0	1282.0	0.0	0.0	0.0	0.0	18 + 2 part	285259	97.743	1.0	0.0	0.82	0.04	401143.0	5093689.0	145615	145615	29888	41027	162535.0	167807.2	12	12	40	36	KP_NORM_BLD_13129__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_115351_Unicyclercontigs	147	56	42	35	26	23	5553814	5528480	5502118	5454282	5294624	5196893	69	977378	5538710	5361093	57.1	57.29	310872	310872	63767	85838	391588.9	404562.5	6	6	20	18	0.0	0.0	0.0	0.0	0.0	0.0	1.0	11 + 5 part	242036	98.792	1.0	0.0	0.64	0.04	977378.0	5296661.0	310872	310872	63485	75329	389796.9	402711.2	6	6	20	18	KP_NORM_BLD_115351__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_115706_Unicyclercontigs	120	49	43	39	37	27	5647204	5627730	5612377	5584600	5545953	5170307	56	473594	5632531	5523301	57.4	57.48	272575	272575	65928	74664	242206.0	246995.9	9	9	26	24	1.0	1.0	336489.0	0.0	0.0	0.0	0.0	7 + 1 part	176384	98.772	1.0	0.0	1.19	0.04	473594.0	5456147.0	237230	237230	51519	74664	232333.7	236928.4	9	9	27	25	KP_NORM_BLD_115706__chr	unicycler	Chromosome	unicycler
KGVETS-2019-01-604_Unicyclercontigs	99	42	28	26	25	22	5319958	5304687	5273906	5260837	5239078	5153197	49	579228	5309860	5258435	57.35	57.48	360501	360501	94030	98339	317540.6	320646.0	6	6	18	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	110478	98.877	1.0	0.0	0.02	0.02	579228.0	5199376.0	360501	360501	86234	86234	315242.0	318324.9	6	6	18	18	KGVETS-2019-01-604__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_12850_Unicyclercontigs	120	82	74	69	57	41	5288074	5276289	5261119	5220814	4990066	4397768	91	367135	5282342	5380178	57.46	57.28	94102	93446	34849	34355	133911.6	131476.5	15	16	50	52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.193	1.0	0.0	0.98	0.13	367135.0	5282059.0	94102	93446	34849	34355	133906.0	131471.0	15	16	50	52	KP_NORM_BLD_12850__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_13375_Unicyclercontigs	125	48	35	31	28	25	5510267	5487804	5457824	5427647	5368992	5265978	57	584663	5494204	5260848	57.11	57.48	267595	267595	92281	100363	286572.3	299283.9	7	7	21	19	0.0	0.0	0.0	0.0	0.0	0.0	1.0	13 + 2 part	296107	98.805	1.0	0.0	0.87	0.04	584663.0	5198097.0	267595	267595	86426	94033	282797.5	295341.6	7	7	21	19	KP_NORM_BLD_13375__chr	unicycler	Chromosome	unicycler
KGVETS-2019-01-901_Unicyclercontigs	78	35	27	26	24	20	5263571	5251695	5234719	5229462	5194769	5038413	39	900011	5254123	5190271	57.53	57.63	462261	462261	79985	82193	464260.2	469971.6	4	4	16	15	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5 + 0 part	137308	98.582	1.0	0.0	0.1	0.04	900011.0	5116815.0	462261	462261	79985	82193	462949.4	468644.8	4	4	16	15	KGVETS-2019-01-901__chr	unicycler	Chromosome	unicycler
KGVETS-2019-01-5108_Unicyclercontigs	86	36	24	22	19	14	5327334	5312727	5284462	5268670	5210235	5053055	42	772812	5317401	5190342	57.35	57.59	473014	478848	161830	161830	476857.0	488530.4	5	4	11	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14 + 0 part	180659	98.967	1.0	0.0	0.0	0.0	772812.0	5136742.0	473014	478848	161830	161830	475998.1	487650.5	5	4	11	11	KGVETS-2019-01-5108__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_1032_Unicyclercontigs	120	67	45	38	35	29	5596993	5582790	5534659	5486577	5426994	5219576	73	601882	5586775	5470676	57.22	57.26	216948	216948	66478	72584	263578.4	269172.1	8	8	26	25	1.0	1.0	2370.0	0.0	0.0	0.0	0.0	8 + 2 part	207907	98.292	1.0	0.0	0.17	0.04	601882.0	5378641.0	216948	216948	63158	72584	262019.6	267580.2	8	8	26	25	KP_NORM_BLD_1032__chr	unicycler	Chromosome	unicycler
KGVETS-2019-01-902_Unicyclercontigs	131	44	33	29	22	18	5554890	5528433	5507177	5478639	5348641	5216772	59	774273	5538895	5422152	57.11	57.34	397414	397414	90954	99311	382484.6	390719.8	6	6	16	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15 + 0 part	177864	98.873	1.0	0.0	0.17	0.0	774273.0	5361031.0	397414	397414	90954	99311	381736.2	389955.3	6	6	16	15	KGVETS-2019-01-902__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_110772_Unicyclercontigs	102	64	56	52	46	32	5347548	5335521	5314798	5290621	5180056	4637220	73	375100	5341078	5282656	57.42	57.54	169019	169019	46525	48102	169817.1	171695.2	12	12	36	35	1.0	1.0	201584.0	1.0	0.0	0.0	0.0	3 + 1 part	132573	98.581	1.0	0.0	2.34	0.1	375100.0	5208259.0	153122	153122	39131	44282	164776.7	166599.0	12	12	38	37	KP_NORM_BLD_110772__chr	unicycler	Chromosome	unicycler
KP_NORM_BLD_114458_Unicyclercontigs	157	79	56	47	39	29	5505413	5484598	5427535	5371482	5233195	4854739	88	362875	5491052	5330791	57.26	57.36	192652	195692	47307	50540	195133.3	200999.7	11	10	31	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30 + 1 part	238935	98.518	1.0	0.0	0.95	0.02	362874.0	5251840.0	192652	195692	46733	50027	194110.1	199945.6	11	10	31	28	KP_NORM_BLD_114458__chr	unicycler	Chromosome	unicycler
