#name	length	SampleID	AssemblyType
KGVET-2020-01-3514__chr length=5351057 circular=true	5351057	KGVET-2020-01-3514	CompleteAssembly
KGVET-2020-01-2661__chr length=5354829 circular=true	5354829	KGVET-2020-01-2661	CompleteAssembly
KGVET-2020-01-2661__pl_1 length=125338 circular=true	125338	KGVET-2020-01-2661	CompleteAssembly
KGVET-2020-01-2661__pl_2 length=31859 linear=true	31859	KGVET-2020-01-2661	CompleteAssembly
KGVET-2020-01-2959-1__chr length=5202254 circular=true	5202254	KGVET-2020-01-2959-1	CompleteAssembly
KGVET-2020-01-2959-1__pl_1 length=54204 circular=true	54204	KGVET-2020-01-2959-1	CompleteAssembly
KGVET-2020-01-2959-1__pl_2 length=5631 circular=true	5631	KGVET-2020-01-2959-1	CompleteAssembly
KP_NORM_BLD_114482__chr length=5478913 circular=true	5478915	KP_NORM_BLD_114482	CompleteAssembly
KGVET-2018-01-3794__chr length=5267888 circular=true	5267888	KGVET-2018-01-3794	CompleteAssembly
KGMAR-2016-1076__chr length=5243831 circular=true	5243831	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_1 length=224503 circular=true	224503	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_2 length=103526 circular=true	103526	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_3 length=13760 circular=true	13760	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_4 length=8839 circular=true	8839	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_5 length=6098 circular=true	6098	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_6 length=3676 circular=true	3676	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_7 length=1335 circular=true	1335	KGMAR-2016-1076	CompleteAssembly
KGVET-2020-01-2158-1__chr length=5308542 circular=true	5308542	KGVET-2020-01-2158-1	CompleteAssembly
KGVET-2020-01-2158-1__pl_1 length=177995 circular=true	177995	KGVET-2020-01-2158-1	CompleteAssembly
KGVET-2020-01-2158-1__pl_2 length=9294 circular=true	9294	KGVET-2020-01-2158-1	CompleteAssembly
KGVET-2020-01-2158-1__pl_3 length=5631 circular=true	5631	KGVET-2020-01-2158-1	CompleteAssembly
KGVET-2020-01-2158-1__pl_4 length=5463 circular=true	5463	KGVET-2020-01-2158-1	CompleteAssembly
KGVET-2020-01-2158-1__pl_5 length=1843 circular=true	1843	KGVET-2020-01-2158-1	CompleteAssembly
KGVET-2020-01-2158-1__pl_6 length=1506 circular=true	1506	KGVET-2020-01-2158-1	CompleteAssembly
KGVET-2020-01-2158-1__pl_7 length=1335 circular=true	1335	KGVET-2020-01-2158-1	CompleteAssembly
2018-01-880__chr length=5265240 circular=true	5265240	2018-01-880	CompleteAssembly
2018-01-880__pl_1 length=5463 circular=true	5463	2018-01-880	CompleteAssembly
KGVET-2020-01-3775-3__chr length=5285398 circular=true	5285398	KGVET-2020-01-3775-3	CompleteAssembly
KGVET-2020-01-3775-3__pl_1 length=6745 circular=true	6745	KGVET-2020-01-3775-3	CompleteAssembly
KGVET-2020-01-3775-3__pl_2 length=1558 circular=true	1558	KGVET-2020-01-3775-3	CompleteAssembly
2018-01-1024__chr length=5123193 circular=true	5123193	2018-01-1024	CompleteAssembly
2018-01-1024__pl_1 length=129069 circular=true	129069	2018-01-1024	CompleteAssembly
2018-01-1024__pl_2 length=34613 circular=true	34613	2018-01-1024	CompleteAssembly
2018-01-1024__pl_3 length=31244 circular=true	31244	2018-01-1024	CompleteAssembly
2018-01-1024__pl_4 length=5773 circular=true	5775	2018-01-1024	CompleteAssembly
2018-01-1024__pl_5 length=5631 circular=true	5631	2018-01-1024	CompleteAssembly
2018-01-1024__pl_6 length=5540 circular=true	5540	2018-01-1024	CompleteAssembly
2018-01-1024__pl_7 length=1546 circular=true	1546	2018-01-1024	CompleteAssembly
2018-01-1024__pl_8 length=1506 circular=true	1506	2018-01-1024	CompleteAssembly
KGMAR-2019-1766__chr length=5079953 circular=true	5079953	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_1 length=249187 circular=true	249187	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_2 length=54905 circular=true	54905	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_3 length=54725 circular=true	54725	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_4 length=2476 circular=true	2476	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_5 length=2094 circular=true	2094	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_6 length=1625 circular=true	1625	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_7 length=1443 circular=true	1443	KGMAR-2019-1766	CompleteAssembly
KGVET-2020-01-3513-1__chr length=5351251 circular=true	5351251	KGVET-2020-01-3513-1	CompleteAssembly
2018-01-3465__chr length=5241774 circular=true	5241774	2018-01-3465	CompleteAssembly
2018-01-3465__pl_1 length=124139 circular=true	124139	2018-01-3465	CompleteAssembly
2018-01-3465__pl_2 length=5631 circular=true	5631	2018-01-3465	CompleteAssembly
2018-01-3465__pl_3 length=1552 circular=true	1552	2018-01-3465	CompleteAssembly
KGVET-2020-01-126__chr length=5190314 circular=true	5190314	KGVET-2020-01-126	CompleteAssembly
KGVET-2020-01-2209-1__chr length=5308300 circular=true	5308300	KGVET-2020-01-2209-1	CompleteAssembly
KGVET-2020-01-2209-1__pl_1 length=177995 circular=true	177995	KGVET-2020-01-2209-1	CompleteAssembly
KGVET-2020-01-2209-1__pl_2 length=9294 circular=true	9294	KGVET-2020-01-2209-1	CompleteAssembly
KGVET-2020-01-2209-1__pl_3 length=5631 circular=true	5631	KGVET-2020-01-2209-1	CompleteAssembly
KGVET-2020-01-2209-1__pl_4 length=5463 circular=true	5463	KGVET-2020-01-2209-1	CompleteAssembly
KGVET-2020-01-2209-1__pl_5 length=3349 circular=true	3349	KGVET-2020-01-2209-1	CompleteAssembly
KGVET-2020-01-2209-1__pl_6 length=1306 circular=true	1306	KGVET-2020-01-2209-1	CompleteAssembly
2018-01-3218__chr length=5282242 circular=true	5282242	2018-01-3218	CompleteAssembly
KGMAR-2019-2186__chr length=5306834 circular=true	5306834	KGMAR-2019-2186	CompleteAssembly
KGVET-2020-01-2496-3__chr length=5287267 circular=true	5287267	KGVET-2020-01-2496-3	CompleteAssembly
KGVET-2020-01-2496-3__pl_1 length=194910 circular=true	194910	KGVET-2020-01-2496-3	CompleteAssembly
KGVET-2020-01-2677-1__chr length=5287320 circular=true	5287320	KGVET-2020-01-2677-1	CompleteAssembly
KGVET-2020-01-2677-1__pl_1 length=61089 circular=true	61089	KGVET-2020-01-2677-1	CompleteAssembly
KGVET-2020-01-2677-1__pl_2 length=6094 circular=true	6094	KGVET-2020-01-2677-1	CompleteAssembly
KGVET-2020-01-2677-1__pl_3 length=5463 circular=true	5463	KGVET-2020-01-2677-1	CompleteAssembly
2018-01-2085__chr length=5299008 circular=true	5299008	2018-01-2085	CompleteAssembly
2018-01-2085__pl_1 length=106344 circular=true	106344	2018-01-2085	CompleteAssembly
2018-01-2085__pl_2 length=6810 circular=true	6810	2018-01-2085	CompleteAssembly
2018-01-2085__pl_3 length=5631 circular=true	5631	2018-01-2085	CompleteAssembly
2018-01-2085__pl_4 length=5463 circular=true	5463	2018-01-2085	CompleteAssembly
KP_NORM_BLD_13372__chr length=5192692 circular=true	5192692	KP_NORM_BLD_13372	CompleteAssembly
KP_NORM_BLD_13372__pl_1 length=142401 circular=true	142401	KP_NORM_BLD_13372	CompleteAssembly
KP_NORM_BLD_13372__pl_2 length=107813 circular=true	107813	KP_NORM_BLD_13372	CompleteAssembly
KP_NORM_BLD_13372__pl_3 length=76641 circular=true	76641	KP_NORM_BLD_13372	CompleteAssembly
KP_NORM_BLD_13372__pl_4 length=66056 circular=true	66056	KP_NORM_BLD_13372	CompleteAssembly
KP_NORM_BLD_13372__pl_5 length=4665 circular=true	4665	KP_NORM_BLD_13372	CompleteAssembly
KGVET-2020-01-3043-2__chr length=5105113 circular=true	5105113	KGVET-2020-01-3043-2	CompleteAssembly
2018-01-2860__chr length=5223344 circular=true	5223344	2018-01-2860	CompleteAssembly
2018-01-2860__pl_1 length=5463 circular=true	5463	2018-01-2860	CompleteAssembly
2018-01-2860__pl_2 length=5251 circular=true	5251	2018-01-2860	CompleteAssembly
2018-01-2860__pl_3 length=1506 circular=true	1506	2018-01-2860	CompleteAssembly
KP_NORM_BLD_13375__chr length=5260848 circular=true	5260848	KP_NORM_BLD_13375	CompleteAssembly
KP_NORM_BLD_13375__pl_1 length=151327 circular=true	151327	KP_NORM_BLD_13375	CompleteAssembly
KP_NORM_BLD_13375__pl_2 length=109938 circular=true	109938	KP_NORM_BLD_13375	CompleteAssembly
KP_NORM_BLD_13375__pl_3 length=31777 circular=true	32074	KP_NORM_BLD_13375	CompleteAssembly
KP_NORM_BLD_13375__pl_4 length=9861 circular=true	9859	KP_NORM_BLD_13375	CompleteAssembly
KP_NORM_BLD_13375__pl_5 length=2058 circular=true	2058	KP_NORM_BLD_13375	CompleteAssembly
2018-01-2353__chr length=5254528 circular=true	5254528	2018-01-2353	CompleteAssembly
2018-01-2353__pl_1 length=205342 circular=true	205342	2018-01-2353	CompleteAssembly
2018-01-2353__pl_2 length=4867 circular=true	4867	2018-01-2353	CompleteAssembly
2018-01-714__chr length=5081823 circular=true	5081823	2018-01-714	CompleteAssembly
2018-01-714__pl_1 length=245878 circular=true	245878	2018-01-714	CompleteAssembly
KP_NORM_BLD_13380__chr length=5290279 circular=true	5290279	KP_NORM_BLD_13380	CompleteAssembly
KP_NORM_BLD_13380__pl_1 length=207322 circular=true	207322	KP_NORM_BLD_13380	CompleteAssembly
KP_NORM_BLD_13380__pl_2 length=128054 circular=true	128054	KP_NORM_BLD_13380	CompleteAssembly
KP_NORM_BLD_13380__pl_3 length=100945 circular=true	100945	KP_NORM_BLD_13380	CompleteAssembly
KP_NORM_BLD_13380__pl_4 length=4425 circular=true	4425	KP_NORM_BLD_13380	CompleteAssembly
KP_NORM_BLD_13380__pl_5 length=3301 circular=true	3301	KP_NORM_BLD_13380	CompleteAssembly
KP_NORM_BLD_13377__chr length=5085062 circular=true	5085062	KP_NORM_BLD_13377	CompleteAssembly
KP_NORM_BLD_13379__chr length=5373551 circular=true	5373551	KP_NORM_BLD_13379	CompleteAssembly
KP_NORM_BLD_13379__pl_1 length=147392 circular=true	147392	KP_NORM_BLD_13379	CompleteAssembly
KP_NORM_BLD_13379__pl_2 length=109262 circular=true	109262	KP_NORM_BLD_13379	CompleteAssembly
KP_NORM_BLD_13379__pl_3 length=101870 circular=true	101870	KP_NORM_BLD_13379	CompleteAssembly
KP_NORM_BLD_13129__chr length=5210166 circular=true	5210170	KP_NORM_BLD_13129	CompleteAssembly
KP_NORM_BLD_13129__pl_1 length=240593 circular=true	240583	KP_NORM_BLD_13129	CompleteAssembly
KP_NORM_BLD_13129__pl_2 length=55086 circular=true	55087	KP_NORM_BLD_13129	CompleteAssembly
KP_NORM_BLD_13129__pl_3 length=5763 circular=true	5763	KP_NORM_BLD_13129	CompleteAssembly
KP_NORM_BLD_13129__pl_4 length=4184 circular=true	4184	KP_NORM_BLD_13129	CompleteAssembly
KP_NORM_BLD_13129__pl_5 length=3544 circular=true	3544	KP_NORM_BLD_13129	CompleteAssembly
KP_NORM_BLD_13129__pl_6 length=3463 circular=true	3463	KP_NORM_BLD_13129	CompleteAssembly
KP_NORM_BLD_13123__chr length=5302499 circular=true	5302499	KP_NORM_BLD_13123	CompleteAssembly
KP_NORM_BLD_13123__pl_1 length=3681 circular=true	3681	KP_NORM_BLD_13123	CompleteAssembly
KP_NORM_BLD_13123__pl_2 length=3619 circular=true	3619	KP_NORM_BLD_13123	CompleteAssembly
KP_NORM_BLD_13127__chr length=5567709 circular=true	5567709	KP_NORM_BLD_13127	CompleteAssembly
KP_NORM_BLD_13127__pl_1 length=226042 circular=true	226042	KP_NORM_BLD_13127	CompleteAssembly
KP_NORM_BLD_13127__pl_2 length=5763 circular=true	5763	KP_NORM_BLD_13127	CompleteAssembly
KP_NORM_BLD_13127__pl_3 length=3301 circular=true	3301	KP_NORM_BLD_13127	CompleteAssembly
KP_NORM_BLD_12934__chr length=5465346 circular=true	5465346	KP_NORM_BLD_12934	CompleteAssembly
KP_NORM_BLD_12934__pl_1 length=161044 circular=true	161044	KP_NORM_BLD_12934	CompleteAssembly
KP_NORM_BLD_12850__chr length=5380178 circular=true	5380178	KP_NORM_BLD_12850	CompleteAssembly
KP_NORM_BLD_117477__chr length=5219512 circular=true	5219512	KP_NORM_BLD_117477	CompleteAssembly
KP_NORM_BLD_117477__pl_1 length=163351 circular=true	163351	KP_NORM_BLD_117477	CompleteAssembly
KP_NORM_BLD_116566__chr length=5344919 circular=true	5344919	KP_NORM_BLD_116566	CompleteAssembly
KP_NORM_BLD_116566__pl_1 length=225738 circular=true	225738	KP_NORM_BLD_116566	CompleteAssembly
KP_NORM_BLD_116570__chr length=5172703 circular=true	5172703	KP_NORM_BLD_116570	CompleteAssembly
KP_NORM_BLD_116378__chr length=5215640 circular=true	5215640	KP_NORM_BLD_116378	CompleteAssembly
KP_NORM_BLD_116392__chr length=5206636 circular=true	5206636	KP_NORM_BLD_116392	CompleteAssembly
KP_NORM_BLD_116392__pl_1 length=46204 circular=true	46204	KP_NORM_BLD_116392	CompleteAssembly
KP_NORM_BLD_116392__pl_2 length=4167 circular=true	4167	KP_NORM_BLD_116392	CompleteAssembly
KP_NORM_BLD_116239__chr length=5315962 circular=true	5315962	KP_NORM_BLD_116239	CompleteAssembly
KP_NORM_BLD_116241__chr length=5334129 circular=true	5334129	KP_NORM_BLD_116241	CompleteAssembly
KP_NORM_BLD_115796__chr length=5219081 circular=true	5219081	KP_NORM_BLD_115796	CompleteAssembly
KP_NORM_BLD_115796__pl_1 length=242182 circular=true	242182	KP_NORM_BLD_115796	CompleteAssembly
KP_NORM_BLD_115796__pl_2 length=3711 circular=true	3711	KP_NORM_BLD_115796	CompleteAssembly
KP_NORM_BLD_115796__pl_3 length=2046 circular=true	2046	KP_NORM_BLD_115796	CompleteAssembly
KP_NORM_BLD_115706__chr length=5523301 circular=true	5523301	KP_NORM_BLD_115706	CompleteAssembly
KP_NORM_BLD_115706__pl_1 length=107633 circular=true	107633	KP_NORM_BLD_115706	CompleteAssembly
KP_NORM_BLD_115706__pl_2 length=66063 circular=true	66063	KP_NORM_BLD_115706	CompleteAssembly
KP_NORM_BLD_115706__pl_3 length=5893 circular=true	5893	KP_NORM_BLD_115706	CompleteAssembly
KP_NORM_BLD_115351__chr length=5361093 circular=true	5361093	KP_NORM_BLD_115351	CompleteAssembly
KP_NORM_BLD_115351__pl_1 length=164385 circular=true	164385	KP_NORM_BLD_115351	CompleteAssembly
KP_NORM_BLD_115351__pl_2 length=110661 circular=true	110661	KP_NORM_BLD_115351	CompleteAssembly
KP_NORM_BLD_115369__chr length=5257765 circular=true	5257765	KP_NORM_BLD_115369	CompleteAssembly
KP_NORM_BLD_115369__pl_1 length=145826 circular=true	145826	KP_NORM_BLD_115369	CompleteAssembly
KP_NORM_BLD_115369__pl_2 length=44253 circular=true	44253	KP_NORM_BLD_115369	CompleteAssembly
KP_NORM_BLD_115332__chr length=5322010 circular=true	5322010	KP_NORM_BLD_115332	CompleteAssembly
KP_NORM_BLD_114603__chr length=5073267 circular=true	5073267	KP_NORM_BLD_114603	CompleteAssembly
KP_NORM_BLD_114603__pl_1 length=201749 circular=true	201749	KP_NORM_BLD_114603	CompleteAssembly
KP_NORM_BLD_114487__chr length=5308597 circular=true	5308597	KP_NORM_BLD_114487	CompleteAssembly
KP_NORM_BLD_114487__pl_1 length=227936 circular=true	227936	KP_NORM_BLD_114487	CompleteAssembly
KP_NORM_BLD_114473__chr length=5187487 circular=true	5187487	KP_NORM_BLD_114473	CompleteAssembly
KP_NORM_BLD_114473__pl_1 length=292610 circular=true	292610	KP_NORM_BLD_114473	CompleteAssembly
KP_NORM_BLD_114473__pl_2 length=132080 circular=true	132080	KP_NORM_BLD_114473	CompleteAssembly
KP_NORM_BLD_114473__pl_3 length=34466 circular=true	34466	KP_NORM_BLD_114473	CompleteAssembly
KP_NORM_BLD_114473__pl_4 length=8618 circular=true	8618	KP_NORM_BLD_114473	CompleteAssembly
KP_NORM_BLD_114473__pl_5 length=4605 circular=true	4605	KP_NORM_BLD_114473	CompleteAssembly
KP_NORM_BLD_114473__pl_6 length=3980 circular=true	3980	KP_NORM_BLD_114473	CompleteAssembly
KP_NORM_BLD_114473__pl_7 length=3904 circular=true	3904	KP_NORM_BLD_114473	CompleteAssembly
KP_NORM_BLD_114473__pl_8 length=3645 circular=true	3645	KP_NORM_BLD_114473	CompleteAssembly
KP_NORM_BLD_114473__pl_9 length=2693 circular=true	2693	KP_NORM_BLD_114473	CompleteAssembly
KP_NORM_BLD_114473__pl_10 length=1240 circular=true	1240	KP_NORM_BLD_114473	CompleteAssembly
KP_NORM_BLD_114458__chr length=5330791 circular=true	5330791	KP_NORM_BLD_114458	CompleteAssembly
KP_NORM_BLD_114458__pl_1 length=191396 circular=true	191396	KP_NORM_BLD_114458	CompleteAssembly
KP_NORM_BLD_114458__pl_2 length=61116 circular=true	61116	KP_NORM_BLD_114458	CompleteAssembly
KP_NORM_BLD_114458__pl_3 length=2058 circular=true	2058	KP_NORM_BLD_114458	CompleteAssembly
KP_NORM_BLD_114453__chr length=5479692 circular=true	5479692	KP_NORM_BLD_114453	CompleteAssembly
KP_NORM_BLD_114453__pl_1 length=189360 circular=true	189360	KP_NORM_BLD_114453	CompleteAssembly
KP_NORM_BLD_114309__chr length=5499779 circular=true	5499779	KP_NORM_BLD_114309	CompleteAssembly
KP_NORM_BLD_114309__pl_1 length=88308 circular=true	88308	KP_NORM_BLD_114309	CompleteAssembly
KP_NORM_BLD_113888__chr length=5393244 circular=true	5393244	KP_NORM_BLD_113888	CompleteAssembly
KP_NORM_BLD_113888__pl_1 length=111046 circular=true	111046	KP_NORM_BLD_113888	CompleteAssembly
KP_NORM_BLD_113888__pl_2 length=46272 circular=true	46272	KP_NORM_BLD_113888	CompleteAssembly
KP_NORM_BLD_113888__pl_3 length=3223 circular=true	3223	KP_NORM_BLD_113888	CompleteAssembly
KP_NORM_BLD_113888__pl_4 length=2789 circular=true	2789	KP_NORM_BLD_113888	CompleteAssembly
KP_NORM_BLD_113888__pl_5 length=2670 circular=true	2670	KP_NORM_BLD_113888	CompleteAssembly
KP_NORM_BLD_113888__pl_6 length=1488 circular=true	1488	KP_NORM_BLD_113888	CompleteAssembly
KP_NORM_BLD_113768__chr length=5631658 circular=true	5631658	KP_NORM_BLD_113768	CompleteAssembly
KP_NORM_BLD_113768__pl_1 length=161254 circular=true	161254	KP_NORM_BLD_113768	CompleteAssembly
KP_NORM_BLD_113768__pl_2 length=108001 circular=true	108001	KP_NORM_BLD_113768	CompleteAssembly
KP_NORM_BLD_113768__pl_3 length=103974 circular=true	103974	KP_NORM_BLD_113768	CompleteAssembly
KP_NORM_BLD_113768__pl_4 length=71669 circular=true	71669	KP_NORM_BLD_113768	CompleteAssembly
KP_NORM_BLD_113321__chr length=5246005 circular=true	5246005	KP_NORM_BLD_113321	CompleteAssembly
KP_NORM_BLD_113321__pl_1 length=187834 circular=true	187834	KP_NORM_BLD_113321	CompleteAssembly
KP_NORM_BLD_113315__chr length=5471767 circular=true	5471840	KP_NORM_BLD_113315	CompleteAssembly
KP_NORM_BLD_113315__pl_1 length=223555 circular=true	223815	KP_NORM_BLD_113315	CompleteAssembly
KP_NORM_BLD_113315__pl_2 length=4437 circular=true	4437	KP_NORM_BLD_113315	CompleteAssembly
KP_NORM_BLD_112925__chr length=5296984 circular=true	5296984	KP_NORM_BLD_112925	CompleteAssembly
KP_NORM_BLD_112925__pl_1 length=126907 circular=true	126907	KP_NORM_BLD_112925	CompleteAssembly
KP_NORM_BLD_112922__chr length=5191172 circular=true	5191172	KP_NORM_BLD_112922	CompleteAssembly
KP_NORM_BLD_112922__pl_1 length=252094 circular=true	252094	KP_NORM_BLD_112922	CompleteAssembly
KP_NORM_BLD_112922__pl_2 length=115262 circular=true	115262	KP_NORM_BLD_112922	CompleteAssembly
KP_NORM_BLD_112922__pl_3 length=69297 circular=true	69297	KP_NORM_BLD_112922	CompleteAssembly
KP_NORM_BLD_112922__pl_4 length=14959 circular=true	14959	KP_NORM_BLD_112922	CompleteAssembly
KP_NORM_BLD_112922__pl_5 length=3549 circular=true	3549	KP_NORM_BLD_112922	CompleteAssembly
KP_NORM_BLD_112916__chr length=5308023 circular=true	5308023	KP_NORM_BLD_112916	CompleteAssembly
KP_NORM_BLD_112916__pl_1 length=201018 circular=true	201018	KP_NORM_BLD_112916	CompleteAssembly
KP_NORM_BLD_112916__pl_2 length=4891 circular=true	4891	KP_NORM_BLD_112916	CompleteAssembly
KP_NORM_BLD_112916__pl_3 length=2442 circular=true	2442	KP_NORM_BLD_112916	CompleteAssembly
KP_NORM_BLD_112908__chr length=5331064 circular=true	5331064	KP_NORM_BLD_112908	CompleteAssembly
KP_NORM_BLD_112908__pl_1 length=142194 circular=true	142194	KP_NORM_BLD_112908	CompleteAssembly
KP_NORM_BLD_112911__chr length=5542550 circular=true	5542550	KP_NORM_BLD_112911	CompleteAssembly
KP_NORM_BLD_112911__pl_1 length=222371 circular=true	222371	KP_NORM_BLD_112911	CompleteAssembly
KP_NORM_BLD_112596__chr length=5216146 circular=true	5216146	KP_NORM_BLD_112596	CompleteAssembly
KP_NORM_BLD_112596__pl_1 length=166371 circular=true	166371	KP_NORM_BLD_112596	CompleteAssembly
KP_NORM_BLD_112596__pl_2 length=61256 circular=true	61256	KP_NORM_BLD_112596	CompleteAssembly
KP_NORM_BLD_112596__pl_3 length=4593 circular=true	4593	KP_NORM_BLD_112596	CompleteAssembly
KP_NORM_BLD_112603__chr length=5385730 circular=true	5385730	KP_NORM_BLD_112603	CompleteAssembly
KP_NORM_BLD_112603__pl_1 length=195027 circular=true	195027	KP_NORM_BLD_112603	CompleteAssembly
KP_NORM_BLD_112603__pl_2 length=5763 circular=true	5763	KP_NORM_BLD_112603	CompleteAssembly
KP_NORM_BLD_112904__chr length=5289121 circular=true	5289121	KP_NORM_BLD_112904	CompleteAssembly
