#name	length	SampleID	AssemblyType
KGVETS-2019-01-3127__pl_2 length=111192 circular=true	111192	KGVETS-2019-01-3127	CompleteAssembly
KGVETS-2019-01-2871__chr length=5148545 circular=true	5148545	KGVETS-2019-01-2871	CompleteAssembly
KGVETS-2019-01-2871__pl_1 length=112055 circular=true	112055	KGVETS-2019-01-2871	CompleteAssembly
KGVETS-2019-01-3158__chr length=5412914 circular=true	5412914	KGVETS-2019-01-3158	CompleteAssembly
KGVETS-2019-01-2116__chr length=5571553 circular=true	5571553	KGVETS-2019-01-2116	CompleteAssembly
KGVETS-2019-01-2116__pl_1 length=160222 circular=true	160222	KGVETS-2019-01-2116	CompleteAssembly
KGVETS-2019-01-2201__chr length=5423540 circular=true	5423540	KGVETS-2019-01-2201	CompleteAssembly
KGVETS-2019-01-1961__chr length=5247455 circular=true accession=JAMCDG010000001.1	5247455	KGVETS-2019-01-1961	CompleteAssembly
KGVETS-2019-01-1961__pl_1 length=142485 circular=true accession=JAMCDG010000002.1	142485	KGVETS-2019-01-1961	CompleteAssembly
KGVETS-2019-01-1961__pl_2 length=109860 circular=true accession=JAMCDG010000003.1	109860	KGVETS-2019-01-1961	CompleteAssembly
KGVETS-2019-01-1961__pl_3 length=33148 circular=true accession=JAMCDG010000004.1	33148	KGVETS-2019-01-1961	CompleteAssembly
KGVETS-2019-01-1844__chr length=5378252 circular=true	5378252	KGVETS-2019-01-1844	CompleteAssembly
KGVETS-2019-01-1844__pl_1 length=202186 circular=true	202186	KGVETS-2019-01-1844	CompleteAssembly
KGVETS-2019-01-1844__pl_2 length=24902 circular=true	24916	KGVETS-2019-01-1844	CompleteAssembly
KGVETS-2019-01-1844__pl_3 length=10058 circular=true	10058	KGVETS-2019-01-1844	CompleteAssembly
KGVETS-2019-01-1844__pl_4 length=1546 circular=true	1546	KGVETS-2019-01-1844	CompleteAssembly
KGVETS-2019-01-1806__chr length=5366405 circular=true accession=JAMCDH010000001.1	5366405	KGVETS-2019-01-1806	CompleteAssembly
KGVETS-2019-01-1806__pl_1 length=148386 circular=true accession=JAMCDH010000002.1	148386	KGVETS-2019-01-1806	CompleteAssembly
KGVETS-2019-01-1806__pl_2 length=105968 circular=true accession=JAMCDH010000003.1	105968	KGVETS-2019-01-1806	CompleteAssembly
KGVETS-2019-01-1806__pl_3 length=6871 circular=true accession=JAMCDH010000004.1	6871	KGVETS-2019-01-1806	CompleteAssembly
KGVETS-2019-01-1806__pl_4 length=5932 circular=true accession=JAMCDH010000005.1	5932	KGVETS-2019-01-1806	CompleteAssembly
KGVETS-2019-01-1806__pl_5 length=1549 circular=true accession=JAMCDH010000006.1	1549	KGVETS-2019-01-1806	CompleteAssembly
KGVETS-2019-01-1761__chr length=5420965 circular=true	5420965	KGVETS-2019-01-1761	CompleteAssembly
KGVETS-2019-01-1761__pl_1 length=165959 circular=true	165959	KGVETS-2019-01-1761	CompleteAssembly
KGVETS-2019-01-1760__chr length=5257891 circular=true	5257891	KGVETS-2019-01-1760	CompleteAssembly
KGVETS-2019-01-1760__pl_1 length=150155 circular=true	150155	KGVETS-2019-01-1760	CompleteAssembly
KGVETS-2019-01-1760__pl_2 length=54171 circular=true	54253	KGVETS-2019-01-1760	CompleteAssembly
KGVETS-2019-01-1760__pl_3 length=9294 circular=true	9294	KGVETS-2019-01-1760	CompleteAssembly
KGVETS-2019-01-1759__chr length=5228346 circular=true accession=JAMCDI010000001.1	5228346	KGVETS-2019-01-1759	CompleteAssembly
KGVETS-2019-01-1759__pl_1 length=150155 circular=true accession=JAMCDI010000002.1	150155	KGVETS-2019-01-1759	CompleteAssembly
KGVETS-2019-01-1759__pl_2 length=9294 circular=true accession=JAMCDI010000003.1	9294	KGVETS-2019-01-1759	CompleteAssembly
KGVETS-2019-01-1382__chr length=5378254 circular=true	5378254	KGVETS-2019-01-1382	CompleteAssembly
KGVETS-2019-01-1382__pl_1 length=175479 circular=true	175479	KGVETS-2019-01-1382	CompleteAssembly
KGVETS-2019-01-1382__pl_2 length=33709 circular=true	33709	KGVETS-2019-01-1382	CompleteAssembly
KGVETS-2019-01-1382__pl_3 length=10058 circular=true	10058	KGVETS-2019-01-1382	CompleteAssembly
KGVETS-2019-01-1382__pl_4 length=1546 circular=true	1546	KGVETS-2019-01-1382	CompleteAssembly
KGVETS-2019-01-1378__chr length=5358389 circular=true	5358389	KGVETS-2019-01-1378	CompleteAssembly
KGVETS-2019-01-1378__pl_1 length=134614 circular=true	134614	KGVETS-2019-01-1378	CompleteAssembly
KGVETS-2019-01-1378__pl_2 length=109444 circular=true	109444	KGVETS-2019-01-1378	CompleteAssembly
KGVETS-2019-01-1380__chr length=5694896 circular=true	5694896	KGVETS-2019-01-1380	CompleteAssembly
KGVETS-2019-01-1380__pl_1 length=157153 circular=true	157153	KGVETS-2019-01-1380	CompleteAssembly
KGVETS-2019-01-1336__chr length=5222809 circular=true accession=JAMCDJ010000001.1	5222809	KGVETS-2019-01-1336	CompleteAssembly
KGVETS-2019-01-1336__pl_1 length=168896 circular=true accession=JAMCDJ010000002.1	168896	KGVETS-2019-01-1336	CompleteAssembly
KGVETS-2019-01-1336__pl_2 length=110722 circular=true accession=JAMCDJ010000003.1	110722	KGVETS-2019-01-1336	CompleteAssembly
KGVETS-2019-01-1336__pl_3 length=1551 circular=true accession=JAMCDJ010000004.1	1551	KGVETS-2019-01-1336	CompleteAssembly
KGVET-2020-01-468-1__chr length=5301068 circular=true	5301068	KGVET-2020-01-468-1	CompleteAssembly
KGVET-2020-01-468-1__pl_1 length=151580 circular=true	151580	KGVET-2020-01-468-1	CompleteAssembly
KGVET-2020-01-468-1__pl_2 length=84144 circular=true	84144	KGVET-2020-01-468-1	CompleteAssembly
KGVET-2020-01-468-1__pl_3 length=5311 circular=true	5311	KGVET-2020-01-468-1	CompleteAssembly
KGVET-2020-04-18146__chr length=5241320 circular=true	5241320	KGVET-2020-04-18146	CompleteAssembly
KGVET-2020-04-18146__pl_1 length=348066 circular=true	348066	KGVET-2020-04-18146	CompleteAssembly
KGVET-2020-04-18146__pl_2 length=124141 circular=true	124139	KGVET-2020-04-18146	CompleteAssembly
KGVET-2020-04-18146__pl_3 length=5631 circular=true	5631	KGVET-2020-04-18146	CompleteAssembly
KGVET-2020-04-18146__pl_4 length=1552 circular=true	1552	KGVET-2020-04-18146	CompleteAssembly
KGVET-2020-01-4327__chr length=5307558 circular=true	5307558	KGVET-2020-01-4327	CompleteAssembly
KGVET-2020-01-4249-1__chr length=5216222 circular=true	5216222	KGVET-2020-01-4249-1	CompleteAssembly
KGVET-2020-01-4249-1__pl_1 length=109963 circular=true	109963	KGVET-2020-01-4249-1	CompleteAssembly
KGVET-2020-01-4249-1__pl_2 length=54935 circular=true	54935	KGVET-2020-01-4249-1	CompleteAssembly
KGVET-2020-01-4249-1__pl_3 length=5631 circular=true	5631	KGVET-2020-01-4249-1	CompleteAssembly
KGVET-2020-01-4249-1__pl_4 length=5463 circular=true	5463	KGVET-2020-01-4249-1	CompleteAssembly
KGVET-2020-01-4188-1__chr length=5228811 circular=true	5228811	KGVET-2020-01-4188-1	CompleteAssembly
KGVET-2020-01-3721-3__chr length=5269207 circular=true	5269207	KGVET-2020-01-3721-3	CompleteAssembly
KGVET-2020-01-3721-3__pl_1 length=204622 circular=true	204622	KGVET-2020-01-3721-3	CompleteAssembly
KGVET-2020-01-3515__chr length=5283334 circular=true	5283334	KGVET-2020-01-3515	CompleteAssembly
KGVET-2020-01-3515__pl_1 length=237856 circular=true	237856	KGVET-2020-01-3515	CompleteAssembly
KGVET-2020-01-3775-3__chr length=5285398 circular=true	5285398	KGVET-2020-01-3775-3	CompleteAssembly
KGVET-2020-01-3775-3__pl_1 length=6745 circular=true	6745	KGVET-2020-01-3775-3	CompleteAssembly
KGVET-2020-01-3775-3__pl_2 length=1558 circular=true	1558	KGVET-2020-01-3775-3	CompleteAssembly
KGVET-2020-01-3513-1__chr length=5351251 circular=true	5351251	KGVET-2020-01-3513-1	CompleteAssembly
KGVET-2020-01-3514__chr length=5351057 circular=true	5351057	KGVET-2020-01-3514	CompleteAssembly
2018-01-2730__chr length=5239870 circular=true	5239870	2018-01-2730	CompleteAssembly
2018-01-2730__pl_1 length=148650 circular=true	148650	2018-01-2730	CompleteAssembly
2018-01-2730__pl_2 length=109458 circular=true	109458	2018-01-2730	CompleteAssembly
2018-01-2730__pl_3 length=77109 circular=true	77109	2018-01-2730	CompleteAssembly
2018-01-2730__pl_4 length=5631 circular=true	5631	2018-01-2730	CompleteAssembly
KGVET-2020-01-202-1__chr length=5128607 circular=true	5128607	KGVET-2020-01-202-1	CompleteAssembly
KGVET-2020-01-202-1__pl_1 length=5463 circular=true	5463	KGVET-2020-01-202-1	CompleteAssembly
KGVET-2019-01-3472-4__chr length=5179523 circular=true	5179523	KGVET-2019-01-3472-4	CompleteAssembly
KGVET-2019-01-3472-4__pl_1 length=33288 circular=true	33288	KGVET-2019-01-3472-4	CompleteAssembly
KGVET-2019-01-3472-4__pl_2 length=5631 circular=true	5631	KGVET-2019-01-3472-4	CompleteAssembly
KGVET-2019-01-3472-4__pl_3 length=5463 circular=true	5463	KGVET-2019-01-3472-4	CompleteAssembly
KGMAR-2016-1076__chr length=5243831 circular=true	5243831	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_1 length=224503 circular=true	224503	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_2 length=103526 circular=true	103526	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_3 length=13760 circular=true	13760	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_4 length=8839 circular=true	8839	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_5 length=6098 circular=true	6098	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_6 length=3676 circular=true	3676	KGMAR-2016-1076	CompleteAssembly
KGMAR-2016-1076__pl_7 length=1335 circular=true	1335	KGMAR-2016-1076	CompleteAssembly
2018-01-3094__chr length=5238019 circular=true	5238019	2018-01-3094	CompleteAssembly
2018-01-3094__pl_1 length=108402 circular=true	108402	2018-01-3094	CompleteAssembly
2018-01-3094__pl_2 length=54204 circular=true	54204	2018-01-3094	CompleteAssembly
2018-01-3094__pl_3 length=42923 circular=true	42923	2018-01-3094	CompleteAssembly
2018-01-3094__pl_4 length=9294 circular=true	9294	2018-01-3094	CompleteAssembly
2018-01-3094__pl_5 length=5631 circular=true	5631	2018-01-3094	CompleteAssembly
2018-01-3094__pl_6 length=5463 circular=true	5463	2018-01-3094	CompleteAssembly
2018-01-3094__pl_7 length=3053 circular=true	3053	2018-01-3094	CompleteAssembly
2018-01-714__chr length=5081823 circular=true	5081823	2018-01-714	CompleteAssembly
2018-01-714__pl_1 length=245878 circular=true	245878	2018-01-714	CompleteAssembly
KGVET-2019-01-3619__chr length=5206778 circular=true	5206778	KGVET-2019-01-3619	CompleteAssembly
KGVET-2019-01-3619__pl_1 length=230126 circular=true	230126	KGVET-2019-01-3619	CompleteAssembly
KGVET-2019-01-3619__pl_2 length=119763 circular=true	119763	KGVET-2019-01-3619	CompleteAssembly
KGVET-2019-01-3619__pl_3 length=105056 circular=true	105056	KGVET-2019-01-3619	CompleteAssembly
KGVET-2019-01-3619__pl_4 length=16307 circular=true	16307	KGVET-2019-01-3619	CompleteAssembly
KGVET-2019-01-3619__pl_5 length=5763 circular=true	5763	KGVET-2019-01-3619	CompleteAssembly
KGVET-2019-01-3619__pl_6 length=3341 circular=true	3341	KGVET-2019-01-3619	CompleteAssembly
KGVET-2019-01-3619__pl_7 length=3336 circular=true	3336	KGVET-2019-01-3619	CompleteAssembly
2018-01-2640__chr length=5272379 circular=true	5272379	2018-01-2640	CompleteAssembly
2018-01-2640__pl_1 length=148652 circular=true	148652	2018-01-2640	CompleteAssembly
2018-01-2640__pl_2 length=109452 circular=true	109452	2018-01-2640	CompleteAssembly
2018-01-2640__pl_3 length=82868 circular=true	82868	2018-01-2640	CompleteAssembly
2018-01-2640__pl_4 length=5631 circular=true	5631	2018-01-2640	CompleteAssembly
2018-01-2640__pl_5 length=5463 circular=true	5463	2018-01-2640	CompleteAssembly
KGMAR-2019-1459__chr length=5325836 circular=true	5325836	KGMAR-2019-1459	CompleteAssembly
KGMAR-2019-1459__pl_1 length=248591 circular=true	248591	KGMAR-2019-1459	CompleteAssembly
KGMAR-2019-1459__pl_2 length=87189 circular=true	87189	KGMAR-2019-1459	CompleteAssembly
KGMAR-2019-1459__pl_3 length=73392 circular=true	73392	KGMAR-2019-1459	CompleteAssembly
KGMAR-2019-1459__pl_4 length=5924 circular=true	5924	KGMAR-2019-1459	CompleteAssembly
KGMAR-2019-1459__pl_5 length=4217 circular=true	4217	KGMAR-2019-1459	CompleteAssembly
2018-01-711__chr length=5214509 circular=true	5214509	2018-01-711	CompleteAssembly
2018-01-711__pl_1 length=5631 circular=true	5631	2018-01-711	CompleteAssembly
2018-01-711__pl_2 length=3749 circular=true	3749	2018-01-711	CompleteAssembly
2018-01-711__pl_3 length=3068 circular=true	3068	2018-01-711	CompleteAssembly
2018-01-711__pl_4 length=1506 circular=true	1506	2018-01-711	CompleteAssembly
KGMAR-2020-428__chr length=5180779 circular=true	5180779	KGMAR-2020-428	CompleteAssembly
KGMAR-2020-428__pl_1 length=224996 circular=true	224996	KGMAR-2020-428	CompleteAssembly
KGMAR-2020-428__pl_2 length=115157 circular=true	115157	KGMAR-2020-428	CompleteAssembly
KGMAR-2020-428__pl_3 length=68699 circular=true	68699	KGMAR-2020-428	CompleteAssembly
KGMAR-2020-428__pl_4 length=4165 circular=true	4165	KGMAR-2020-428	CompleteAssembly
KGMAR-2020-428__pl_5 length=3549 circular=true	3549	KGMAR-2020-428	CompleteAssembly
KGMAR-2020-428__pl_6 length=2733 circular=true	2733	KGMAR-2020-428	CompleteAssembly
KGVET-2020-01-2496-3__chr length=5287267 circular=true	5287267	KGVET-2020-01-2496-3	CompleteAssembly
KGVET-2020-01-2496-3__pl_1 length=194910 circular=true	194910	KGVET-2020-01-2496-3	CompleteAssembly
2018-01-1024__chr length=5123193 circular=true	5123193	2018-01-1024	CompleteAssembly
2018-01-1024__pl_1 length=129069 circular=true	129069	2018-01-1024	CompleteAssembly
2018-01-1024__pl_2 length=34613 circular=true	34613	2018-01-1024	CompleteAssembly
2018-01-1024__pl_3 length=31244 circular=true	31244	2018-01-1024	CompleteAssembly
2018-01-1024__pl_4 length=5773 circular=true	5775	2018-01-1024	CompleteAssembly
2018-01-1024__pl_5 length=5631 circular=true	5631	2018-01-1024	CompleteAssembly
2018-01-1024__pl_6 length=5540 circular=true	5540	2018-01-1024	CompleteAssembly
2018-01-1024__pl_7 length=1546 circular=true	1546	2018-01-1024	CompleteAssembly
2018-01-1024__pl_8 length=1506 circular=true	1506	2018-01-1024	CompleteAssembly
2018-01-2860__chr length=5223344 circular=true	5223344	2018-01-2860	CompleteAssembly
2018-01-2860__pl_1 length=5463 circular=true	5463	2018-01-2860	CompleteAssembly
2018-01-2860__pl_2 length=5251 circular=true	5251	2018-01-2860	CompleteAssembly
2018-01-2860__pl_3 length=1506 circular=true	1506	2018-01-2860	CompleteAssembly
KGMAR-2019-1417-2__chr length=5143265 circular=true	5143265	KGMAR-2019-1417-2	CompleteAssembly
KGMAR-2019-1417-2__pl_1 length=177060 circular=true	177060	KGMAR-2019-1417-2	CompleteAssembly
KGVET-2020-01-1661__chr length=5387724 circular=true	5387724	KGVET-2020-01-1661	CompleteAssembly
KGVET-2020-01-1661__pl_1 length=199130 circular=true	199130	KGVET-2020-01-1661	CompleteAssembly
KGVET-2020-01-1661__pl_2 length=105099 circular=true	105099	KGVET-2020-01-1661	CompleteAssembly
KGVET-2020-01-1661__pl_3 length=1506 circular=true	1506	KGVET-2020-01-1661	CompleteAssembly
KGMAR-2019-1766__chr length=5079953 circular=true	5079953	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_1 length=249187 circular=true	249187	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_2 length=54905 circular=true	54905	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_3 length=54725 circular=true	54725	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_4 length=2476 circular=true	2476	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_5 length=2094 circular=true	2094	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_6 length=1625 circular=true	1625	KGMAR-2019-1766	CompleteAssembly
KGMAR-2019-1766__pl_7 length=1443 circular=true	1443	KGMAR-2019-1766	CompleteAssembly
KGMAR-2016-1400__chr length=5088943 circular=true accession=CP065034.1	5088943	KGMAR-2016-1400	CompleteAssembly
KGMAR-2016-1400__pl_1 length=191744 circular=true accession=CP065035.1	191744	KGMAR-2016-1400	CompleteAssembly
2018-01-778__chr length=5234161 circular=true	5234161	2018-01-778	CompleteAssembly
2018-01-778__pl_1 length=77938 circular=true	77938	2018-01-778	CompleteAssembly
2018-01-778__pl_2 length=54425 circular=true	54425	2018-01-778	CompleteAssembly
KGVET-2020-01-2677-1__chr length=5287320 circular=true	5287320	KGVET-2020-01-2677-1	CompleteAssembly
KGVET-2020-01-2677-1__pl_1 length=61089 circular=true	61089	KGVET-2020-01-2677-1	CompleteAssembly
KGVET-2020-01-2677-1__pl_2 length=6094 circular=true	6094	KGVET-2020-01-2677-1	CompleteAssembly
KGVET-2020-01-2677-1__pl_3 length=5463 circular=true	5463	KGVET-2020-01-2677-1	CompleteAssembly
KP_NORM_BLD_2007_48114__chr length=5315965 circular=true	5315965	KP_NORM_BLD_2007_48114	CompleteAssembly
KP_NORM_BLD_2007_48102__chr length=5313537 circular=true	5313537	KP_NORM_BLD_2007_48102	CompleteAssembly
KP_NORM_BLD_2007_48102__pl_1 length=204238 circular=true	204238	KP_NORM_BLD_2007_48102	CompleteAssembly
KP_NORM_BLD_2007_48102__pl_2 length=111311 circular=true	111311	KP_NORM_BLD_2007_48102	CompleteAssembly
KP_NORM_BLD_2007_46696__chr length=5270700 circular=true	5270700	KP_NORM_BLD_2007_46696	CompleteAssembly
KP_NORM_BLD_2007_46696__pl_1 length=217097 circular=true	217097	KP_NORM_BLD_2007_46696	CompleteAssembly
KP_NORM_BLD_2007_46696__pl_2 length=8810 circular=true	8810	KP_NORM_BLD_2007_46696	CompleteAssembly
KP_NORM_BLD_2006_37102__chr length=5302131 circular=true	5302131	KP_NORM_BLD_2006_37102	CompleteAssembly
KP_NORM_BLD_2006_37102__pl_1 length=100973 circular=true	100973	KP_NORM_BLD_2006_37102	CompleteAssembly
KP_NORM_BLD_2006_37102__pl_2 length=58182 circular=true	58182	KP_NORM_BLD_2006_37102	CompleteAssembly
KP_NORM_BLD_2006_37102__pl_3 length=3852 circular=true	3852	KP_NORM_BLD_2006_37102	CompleteAssembly
KP_NORM_BLD_2006_36504__chr length=5299847 circular=true	5299847	KP_NORM_BLD_2006_36504	CompleteAssembly
KP_NORM_BLD_2006_36504__pl_1 length=172255 circular=true	172255	KP_NORM_BLD_2006_36504	CompleteAssembly
KP_NORM_BLD_2006_36504__pl_2 length=109838 circular=true	109838	KP_NORM_BLD_2006_36504	CompleteAssembly
KP_NORM_BLD_2006_36504__pl_3 length=3960 circular=true	3960	KP_NORM_BLD_2006_36504	CompleteAssembly
KP_NORM_BLD_2005_1167__chr length=5366933 circular=true	5366933	KP_NORM_BLD_2005_1167	CompleteAssembly
KP_NORM_BLD_2005_1167__pl_1 length=144473 circular=true	144473	KP_NORM_BLD_2005_1167	CompleteAssembly
KP_NORM_BLD_2005_1167__pl_2 length=110928 circular=true	110928	KP_NORM_BLD_2005_1167	CompleteAssembly
KP_NORM_BLD_2005_1167__pl_3 length=69708 circular=true	69708	KP_NORM_BLD_2005_1167	CompleteAssembly
KP_NORM_BLD_2005_1167__pl_4 length=43071 circular=true	43071	KP_NORM_BLD_2005_1167	CompleteAssembly
KP_NORM_BLD_2005_1167__pl_5 length=5689 circular=true	5689	KP_NORM_BLD_2005_1167	CompleteAssembly
KP_NORM_BLD_1883__chr length=5239635 circular=true	5239635	KP_NORM_BLD_1883	CompleteAssembly
KP_NORM_BLD_1883__pl_1 length=335741 circular=true	335741	KP_NORM_BLD_1883	CompleteAssembly
KP_NORM_BLD_1883__pl_2 length=221332 circular=true	221332	KP_NORM_BLD_1883	CompleteAssembly
KP_NORM_BLD_1883__pl_3 length=5840 circular=true	5840	KP_NORM_BLD_1883	CompleteAssembly
KP_NORM_BLD_1883__pl_4 length=3302 circular=true	3302	KP_NORM_BLD_1883	CompleteAssembly
KP_NORM_BLD_1692__chr length=5207251 circular=true	5207251	KP_NORM_BLD_1692	CompleteAssembly
KP_NORM_BLD_14222__chr length=5249680 circular=true	5249680	KP_NORM_BLD_14222	CompleteAssembly
KP_NORM_BLD_14222__pl_1 length=198549 circular=true	198549	KP_NORM_BLD_14222	CompleteAssembly
KP_NORM_BLD_14222__pl_2 length=4095 circular=true	4095	KP_NORM_BLD_14222	CompleteAssembly
KP_NORM_BLD_14222__pl_3 length=3549 circular=true	3556	KP_NORM_BLD_14222	CompleteAssembly
KP_NORM_BLD_14179__chr length=5150123 circular=true	5150123	KP_NORM_BLD_14179	CompleteAssembly
KP_NORM_BLD_14179__pl_1 length=255602 circular=true	255602	KP_NORM_BLD_14179	CompleteAssembly
KP_NORM_BLD_14179__pl_2 length=4165 circular=true	4166	KP_NORM_BLD_14179	CompleteAssembly
KP_NORM_BLD_14177__chr length=5346999 circular=true	5346999	KP_NORM_BLD_14177	CompleteAssembly
KP_NORM_BLD_14177__pl_1 length=56348 circular=true	56348	KP_NORM_BLD_14177	CompleteAssembly
KP_NORM_BLD_14177__pl_2 length=32687 circular=true	32687	KP_NORM_BLD_14177	CompleteAssembly
KP_NORM_BLD_14177__pl_3 length=31703 circular=true	31703	KP_NORM_BLD_14177	CompleteAssembly
KP_NORM_BLD_14177__pl_4 length=4809 circular=true	4809	KP_NORM_BLD_14177	CompleteAssembly
