Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
KGVETS-2019-01-587_SPAdescontigs	134	48	34	31	25	19	5514721	5488398	5458236	5433325	5319637	5117767	50	798789	5490002	5241878	57.11	57.53	369966	369966	94456	109828	365350.3	382644.2	6	6	17	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13 + 2 part	295105	99.081	1.0	0.0	0.0	0.0	798789.0	5194897.0	369966	369966	73306	101609	362298.9	379448.3	6	6	18	15	KGVETS-2019-01-587__chr	spades	Chromosome	spades
2018-01-714_SPAdescontigs	796	30	21	18	13	11	5632880	5286549	5265941	5248348	5170285	5109454	59	1776946	5301724	5081823	57.2	57.77	922290	922290	203155	345753	952613.8	993835.4	2	2	7	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14 + 2 part	241900	99.3	1.001	0.0	0.99	0.02	1776946.0	5050695.0	922290	922290	203155	345753	950646.0	991782.4	2	2	7	6	2018-01-714__chr	spades	Chromosome	spades
KGVETS-2019-01-897_SPAdescontigs	142	31	21	21	20	17	5405690	5367147	5347954	5347954	5327904	5233704	49	705468	5379847	5252719	57.29	57.5	419145	419145	133586	148324	409317.2	419223.6	5	5	14	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 0 part	170622	99.148	1.0	0.0	0.69	0.0	705468.0	5209225.0	419145	419145	101393	148324	405793.8	415614.9	5	5	14	13	KGVETS-2019-01-897__chr	spades	Chromosome	spades
KGVETS-2019-01-902_SPAdescontigs	177	45	32	28	23	19	5594792	5555732	5528736	5499119	5403724	5267786	56	582134	5562374	5422152	57.1	57.34	398260	398260	99565	138276	346394.2	355352.3	6	6	16	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13 + 1 part	183602	99.167	1.0	0.0	1.0	0.02	582134.0	5378772.0	398260	398260	99565	138276	345588.4	354525.7	6	6	16	15	KGVETS-2019-01-902__chr	spades	Chromosome	spades
KGVETS-2019-01-604_SPAdescontigs	323	82	68	60	46	37	5385646	5323912	5289641	5238971	5018680	4718208	95	381428	5332662	5258435	57.34	57.48	134690	141886	37895	48330	151115.2	153248.3	14	13	39	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	111415	99.148	1.001	0.0	0.36	0.08	381428.0	5221053.0	134690	141886	32100	34691	149601.6	151713.3	14	13	41	39	KGVETS-2019-01-604__chr	spades	Chromosome	spades
2018-01-3465_SPAdescontigs	151	51	40	37	29	18	5349362	5313449	5286763	5264383	5108341	4733171	66	711054	5323954	5241774	57.41	57.53	396541	396541	38851	53860	357036.6	362634.2	6	6	20	18	2.0	1.0	295982.0	0.0	0.0	0.0	0.0	12 + 5 part	127202	99.106	1.0	0.0	0.13	0.04	711054.0	5196299.0	396541	396541	38851	53860	349882.4	355367.8	6	6	21	19	2018-01-3465__chr	spades	Chromosome	spades
2018-01-2734_SPAdescontigs	2531	36	29	27	26	21	6589039	5447513	5433868	5420686	5401394	5229005	163	779679	5514755	5283357	57.21	57.49	268178	321617	94455	121960	346188.4	361350.6	7	6	18	16	3.0	2.0	1321426.0	0.0	0.0	0.0	0.0	20 + 1 part	220118	99.184	1.003	0.0	3.03	0.11	753117.0	5256095.0	268178	321617	56694	95813	333991.0	348619.0	7	6	19	16	2018-01-2734__chr	spades	Chromosome	spades
KP_NORM_BLD_110772_SPAdescontigs	199	88	72	67	58	38	5411383	5372185	5333678	5299948	5135386	4350390	102	275084	5381137	5282656	57.38	57.54	112494	112494	39321	43239	122526.9	124811.1	16	16	50	47	2.0	2.0	170125.0	0.0	0.0	0.0	0.0	1 + 1 part	133333	99.184	1.001	0.0	4.4	0.32	275084.0	5245690.0	112494	112494	35038	38147	120291.4	122533.9	16	16	51	49	KP_NORM_BLD_110772__chr	spades	Chromosome	spades
KGMAR-2019-1764_SPAdescontigs	122	27	18	18	17	14	5315726	5284353	5262012	5262012	5240907	5135147	39	1015917	5291845	5197806	57.36	57.54	423709	643688	101633	255528	599832.0	610684.1	4	3	10	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9 + 0 part	137767	99.155	1.0	0.0	0.04	0.02	1015917.0	5154078.0	423709	643688	101633	255528	598168.8	608990.9	4	3	10	9	KGMAR-2019-1764__chr	spades	Chromosome	spades
KP_NORM_BLD_111588_SPAdescontigs	215	100	83	73	61	37	5433431	5394434	5351922	5279198	5063012	4230892	115	261624	5404317	5265303	57.44	57.56	107065	107065	29980	32082	113957.7	116966.4	17	17	54	50	1.0	1.0	63792.0	0.0	0.0	0.0	0.0	15 + 3 part	179621	99.014	1.002	0.0	11.95	1.32	261624.0	5222060.0	107065	107065	25482	29858	112408.1	115375.9	17	17	57	52	KP_NORM_BLD_111588__chr	spades	Chromosome	spades
KGVET-2020-01-126_SPAdescontigs	137	24	18	16	16	14	5189250	5145901	5134354	5121548	5121548	5060535	52	773866	5164752	5190314	57.59	57.59	473442	473442	240592	135911	473064.7	470734.9	5	5	10	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22 + 0 part	16023	99.181	1.0	0.0	0.1	0.0	773866.0	5148622.0	473442	473442	240592	135911	473062.0	470732.2	5	5	10	11	KGVET-2020-01-126__chr	spades	Chromosome	spades
2018-01-4107_SPAdescontigs	171	63	34	31	29	22	5392709	5351882	5291302	5270794	5239353	5030010	85	545936	5368283	5295991	57.23	57.38	377658	377658	86237	86488	311172.8	315420.4	6	6	20	19	2.0	2.0	492735.0	1.0	0.0	0.0	2.0	6 + 8 part	93569	99.122	1.005	0.0	14.11	0.7	545936.0	5273752.0	373657	373657	86237	86488	310057.3	314289.7	6	6	20	19	2018-01-4107__chr	spades	Chromosome	spades
KP_NORM_URN_106487_SPAdescontigs	197	84	56	49	41	29	5798774	5753503	5691976	5641760	5508549	5095560	112	688808	5772517	5745911	57.3	57.34	203826	203826	41615	41758	259851.9	261055.2	8	8	32	31	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0 + 5 part	94518	98.725	1.001	0.0	0.53	0.04	688808.0	5677429.0	203826	203826	34841	38480	258809.6	260008.0	8	8	33	32	KP_NORM_URN_106487__chr	spades	Chromosome	spades
KGVET-2020-01-3421-1_SPAdescontigs	135	39	27	23	20	16	5389487	5360941	5326034	5298834	5251696	5119203	49	1885934	5367642	5235890	57.34	57.52	447321	447321	95842	96312	843889.1	865124.1	3	3	13	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21 + 1 part	171451	99.217	1.0	0.0	0.44	0.02	1885934.0	5196190.0	447321	447321	95842	96312	843194.8	864412.4	3	3	13	12	KGVET-2020-01-3421-1__chr	spades	Chromosome	spades
KGVET-2019-01-792_SPAdescontigs	192	64	43	36	29	23	5914088	5865672	5811434	5754466	5654399	5465084	94	547334	5885131	5622595	57.15	57.44	332139	332139	64076	108915	308364.5	322763.0	7	7	21	18	0.0	0.0	0.0	0.0	0.0	0.0	1.0	27 + 23 part	301424	99.222	1.001	0.0	0.75	0.05	547334.0	5583480.0	332139	332139	56957	108915	307003.7	321338.7	7	7	21	18	KGVET-2019-01-792__chr	spades	Chromosome	spades
KP_NORM_BLD_111598_SPAdescontigs	245	134	104	86	66	38	5690366	5651525	5581310	5442243	5123846	4123051	148	278731	5661455	5426082	57.3	57.57	89126	97070	26022	30146	109501.6	114251.6	20	18	65	58	3.0	2.0	44684.0	0.0	0.0	0.0	6.0	7 + 25 part	316689	98.371	1.001	0.0	0.71	0.13	278731.0	5343888.0	86838	89126	17057	26553	106785.2	111417.3	20	19	70	61	KP_NORM_BLD_111598__chr	spades	Chromosome	spades
KP_NORM_BLD_112596_SPAdescontigs	139	52	39	39	35	21	5419045	5387898	5356753	5356753	5292700	4749772	66	602932	5398044	5216146	57.36	57.59	332102	361291	46492	60114	308341.6	319094.2	7	6	24	20	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2 + 9 part	223014	99.128	1.001	0.0	2.01	0.35	602932.0	5174631.0	332102	361291	43616	60114	306865.5	317566.5	7	6	24	20	KP_NORM_BLD_112596__chr	spades	Chromosome	spades
2018-01-711_SPAdescontigs	654	28	23	21	20	18	5457636	5179171	5165285	5152231	5131763	5052098	61	1046041	5197272	5214509	57.61	57.64	369416	369416	100676	100676	469160.0	467609.2	5	5	14	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 0 part	16872	99.14	1.001	0.0	0.89	0.1	1046041.0	5172814.0	369416	369416	100676	100676	469143.6	467592.8	5	5	14	14	2018-01-711__chr	spades	Chromosome	spades
2018-01-2085_SPAdescontigs	2702	41	33	29	25	22	6599060	5377267	5356221	5330984	5248882	5150826	155	645302	5437007	5299008	57.26	57.51	338049	338049	86237	86488	357438.6	366747.1	6	6	18	17	2.0	2.0	959170.0	1.0	0.0	0.0	0.0	13 + 3 part	133044	99.113	1.003	0.0	2.47	0.21	545609.0	5268351.0	287711	338049	73253	86488	315420.8	323635.1	7	6	20	18	2018-01-2085__chr	spades	Chromosome	spades
KP_NORM_BLD_112603_SPAdescontigs	177	78	59	50	42	34	5529317	5491944	5453019	5387321	5239002	4960541	99	423390	5505520	5385730	57.37	57.47	148305	148305	57566	59637	187933.1	192113.1	11	11	34	33	0.0	0.0	0.0	1.0	0.0	0.0	2.0	10 + 10 part	186831	98.596	1.002	0.0	2.56	0.08	423389.0	5318321.0	148305	148305	57566	59637	187298.3	191464.2	11	11	34	33	KP_NORM_BLD_112603__chr	spades	Chromosome	spades
2018-01-389_SPAdescontigs	1641	29	23	23	22	20	6011728	5281707	5270793	5270793	5249601	5188554	81	729933	5309436	5327507	57.46	57.48	457853	457853	88664	88664	406114.4	404736.8	5	5	15	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	99.19	1.001	0.0	1.36	0.11	729933.0	5291500.0	457776	457776	88664	88664	405937.5	404560.5	5	5	15	15	2018-01-389__chr	spades	Chromosome	spades
2018-01-2485_SPAdescontigs	144	55	38	35	28	23	5516775	5486466	5449688	5428919	5314616	5143900	66	679972	5493833	5314429	57.03	57.33	283170	283170	65000	86667	314395.1	325008.4	7	7	20	18	1.0	1.0	339032.0	0.0	0.0	0.0	0.0	18 + 4 part	223292	99.086	1.001	0.0	1.42	0.09	679972.0	5269930.0	273631	273631	65000	84061	306092.3	316425.4	7	7	21	19	2018-01-2485__chr	spades	Chromosome	spades
KP_NORM_BLD_112904_SPAdescontigs	372	142	96	76	54	36	5645577	5558783	5442607	5289326	4934992	4389844	182	327231	5584887	5289121	57.18	57.45	115848	116814	22207	27135	126095.5	133146.7	16	15	58	48	5.0	5.0	5159.0	0.0	0.0	0.0	0.0	30 + 19 part	340438	98.798	1.003	0.0	5.02	0.19	327018.0	5240644.0	115744	116814	12347	26343	124511.8	131474.5	16	15	64	50	KP_NORM_BLD_112904__chr	spades	Chromosome	spades
2018-01-4203_SPAdescontigs	105	35	29	28	27	22	5213082	5190154	5177234	5171956	5150178	4992116	45	589439	5196445	5242521	57.57	57.53	260565	252835	105508	99546	282315.4	279834.2	7	8	19	20	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1 + 1 part	1614	99.073	1.0	0.0	0.13	0.0	589439.0	5194831.0	260565	252835	105508	99546	282262.9	279782.1	7	8	19	20	2018-01-4203__chr	spades	Chromosome	spades
KP_NORM_BLD_112911_SPAdescontigs	367	237	185	160	84	30	5788715	5735913	5606589	5421278	4162730	2274371	263	164695	5754606	5542550	57.31	57.45	40020	42839	12769	15753	50776.6	52719.2	44	41	139	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21 + 1 part	276202	98.664	1.001	0.0	4.46	0.18	164695.0	5471589.0	39461	40831	9405	12160	49514.4	51408.8	44	42	150	133	KP_NORM_BLD_112911__chr	spades	Chromosome	spades
KP_NORM_BLD_112908_SPAdescontigs	255	101	55	47	38	31	5554707	5486619	5385915	5334339	5169429	4920917	139	444185	5513755	5331064	57.12	57.33	178697	198634	44721	58186	209723.5	216910.5	10	9	32	29	2.0	2.0	2078.0	1.0	0.0	0.0	0.0	57 + 3 part	228338	98.997	1.001	0.0	3.1	0.11	444185.0	5283463.0	178487	198540	34795	44622	208131.1	215263.5	10	9	34	30	KP_NORM_BLD_112908__chr	spades	Chromosome	spades
KGVET-2019-01-2264_SPAdescontigs	108	26	19	19	18	16	5237362	5204242	5190851	5190851	5172724	5111696	43	971000	5215094	5251937	57.47	57.44	388384	388384	134644	134644	466354.2	463082.7	5	5	13	13	1.0	1.0	328614.0	0.0	0.0	0.0	0.0	8 + 1 part	5157	99.176	1.0	0.0	0.12	0.04	971000.0	5209686.0	388384	388384	134644	134644	465592.1	462326.0	5	5	13	13	KGVET-2019-01-2264__chr	spades	Chromosome	spades
KP_NORM_BLD_112916_SPAdescontigs	1106	119	90	80	59	34	5678792	5475808	5407068	5334249	4988541	4077939	141	271826	5490126	5308023	57.26	57.44	103543	107072	25356	29198	121525.3	125694.5	16	15	58	52	2.0	2.0	41229.0	1.0	0.0	0.0	0.0	23 + 4 part	220684	99.1	1.002	0.0	1.14	0.63	271826.0	5269147.0	103543	106999	20090	27259	120333.3	124461.6	16	15	60	53	KP_NORM_BLD_112916__chr	spades	Chromosome	spades
KP_NORM_BLD_116241_SPAdescontigs	695	124	105	94	70	45	5402233	5279072	5225560	5154643	4742927	3839474	135	217383	5286444	5334129	57.59	57.56	72113	72113	24219	21500	80005.3	79290.1	26	26	71	73	1.0	1.0	16094.0	1.0	0.0	0.0	0.0	0 + 0 part	0	98.899	1.002	0.0	1.46	0.09	217383.0	5284951.0	72113	72113	24219	21500	79982.0	79267.0	26	26	71	73	KP_NORM_BLD_116241__chr	spades	Chromosome	spades
KP_NORM_BLD_2009_61298_SPAdescontigs	189	38	28	26	23	17	5392299	5329519	5306304	5289415	5242719	5018195	62	853007	5344835	5221833	57.43	57.53	350099	350099	94336	101858	419316.6	429193.7	5	5	15	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24 + 0 part	161155	99.244	1.0	0.0	0.69	0.0	853007.0	5183412.0	350099	350099	94336	101858	418214.7	428065.8	5	5	15	14	KP_NORM_BLD_2009_61298__chr	spades	Chromosome	spades
KGMAR-2020-440_SPAdescontigs	94	31	25	23	23	19	5401363	5378658	5364029	5353162	5353162	5218739	45	637919	5387417	5293138	57.41	57.49	368085	368085	95797	112148	358289.9	364671.6	6	6	15	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8 + 2 part	135572	99.19	1.0	0.0	0.0	0.02	637919.0	5251845.0	368085	368085	95797	112148	356901.3	363258.3	6	6	15	14	KGMAR-2020-440__chr	spades	Chromosome	spades
KGVET-2018-01-3794_SPAdescontigs	126	27	23	23	21	16	5258296	5222641	5211389	5211389	5170162	5004070	47	897681	5234934	5267888	57.63	57.61	376090	376090	101146	101146	466837.3	463916.9	5	5	13	13	1.0	1.0	27778.0	0.0	0.0	0.0	0.0	12 + 0 part	6696	99.23	1.0	0.0	0.02	0.0	897681.0	5228238.0	376090	376090	101146	101146	466788.4	463868.3	5	5	13	13	KGVET-2018-01-3794__chr	spades	Chromosome	spades
KGMAR-2019-1497_SPAdescontigs	179	60	32	28	24	20	5570190	5531040	5462533	5434938	5372668	5223920	76	1352546	5542268	5270579	57.2	57.49	319350	326729	96013	99456	508300.9	534502.9	6	5	18	15	0.0	0.0	0.0	0.0	0.0	0.0	2.0	18 + 14 part	313820	98.98	1.001	0.0	1.11	0.02	1346340.0	5221891.0	319350	326542	79054	99270	501167.5	527001.8	6	5	18	15	KGMAR-2019-1497__chr	spades	Chromosome	spades
2018-01-3723_SPAdescontigs	391	89	62	57	48	35	5550931	5469503	5408366	5379706	5225911	4760594	109	401866	5483218	5411208	57.2	57.35	147350	147350	40201	41107	162842.2	165009.3	13	13	40	38	1.0	1.0	1894.0	0.0	0.0	0.0	0.0	8 + 2 part	127362	98.864	1.001	0.0	0.6	0.02	401866.0	5355848.0	147350	147350	34777	40201	161964.7	164120.1	13	13	40	38	2018-01-3723__chr	spades	Chromosome	spades
2018-01-4639_SPAdescontigs	166	74	45	33	22	16	5807923	5771904	5702249	5605315	5445381	5211146	95	855533	5785528	5207981	56.63	57.56	492922	514041	50509	160372	469833.7	521936.6	5	4	16	11	0.0	0.0	0.0	1.0	0.0	0.0	0.0	56 + 5 part	617127	99.196	1.0	0.0	0.17	0.02	855533.0	5168327.0	492922	514041	-	160372	465924.1	517593.4	5	4	-	11	2018-01-4639__chr	spades	Chromosome	spades
KGVET-2020-01-1661_SPAdescontigs	234	67	38	33	31	23	5680213	5616957	5548935	5514611	5474251	5173379	103	521813	5640674	5387724	56.98	57.27	293222	293222	57643	77424	293776.1	307568.6	7	7	22	19	3.0	3.0	939010.0	0.0	0.0	0.0	2.0	39 + 11 part	298386	99.057	1.001	0.0	2.06	0.15	521813.0	5341992.0	238718	253135	47649	77424	267864.7	280440.8	8	7	24	21	KGVET-2020-01-1661__chr	spades	Chromosome	spades
2018-01-2730_SPAdescontigs	2623	43	38	32	25	22	6704854	5526319	5511821	5469490	5353852	5265606	161	810420	5587600	5239870	57.1	57.56	349275	367716	101370	113253	345510.4	368439.2	7	6	19	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26 + 1 part	339480	99.162	1.003	0.0	2.28	0.08	810420.0	5211182.0	349275	367716	61156	113253	341925.8	364616.8	7	6	20	16	2018-01-2730__chr	spades	Chromosome	spades
KGMAR-2020-428_SPAdescontigs	226	78	48	40	27	20	5560825	5511161	5440156	5377524	5160223	4896681	97	980272	5523436	5180779	57.11	57.54	326575	333037	46085	96389	366590.2	390836.5	7	6	22	17	0.0	0.0	0.0	0.0	0.0	0.0	5.0	20 + 24 part	384249	99.06	1.001	0.0	3.25	0.08	980272.0	5138785.0	326575	333037	34676	86606	363849.5	387914.6	7	6	24	17	KGMAR-2020-428__chr	spades	Chromosome	spades
KGMAR-2016-563_SPAdescontigs	175	68	53	43	33	26	5434191	5397688	5361441	5293567	5137616	4897827	78	514146	5404347	5319059	57.31	57.43	245982	260216	50971	61211	239249.5	243085.8	9	8	26	25	1.0	1.0	514146.0	0.0	0.0	0.0	0.0	11 + 8 part	142189	98.86	1.001	0.0	0.95	0.11	405510.0	5261573.0	245982	245982	50971	61211	215511.9	218967.5	9	9	27	26	KGMAR-2016-563__chr	spades	Chromosome	spades
KP_NORM_BLD_112925_SPAdescontigs	155	58	48	43	38	28	5401471	5368390	5348758	5310884	5204990	4830818	69	504905	5375644	5296984	57.31	57.46	179151	179151	47695	71461	210962.1	214094.9	10	10	29	27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 3 part	127419	99.031	1.0	0.0	1.01	0.11	504905.0	5247710.0	179151	179151	41645	47619	209555.0	212666.9	10	10	29	28	KP_NORM_BLD_112925__chr	spades	Chromosome	spades
KGVETS-2019-01-1380_SPAdescontigs	146	43	26	25	22	17	5829434	5794226	5753459	5748436	5694534	5521863	57	883839	5803636	5694896	57.18	57.26	655464	655464	96233	99081	515606.4	525451.5	4	4	14	13	1.0	1.0	5023.0	0.0	0.0	0.0	0.0	4 + 2 part	153619	99.143	1.0	0.0	0.53	0.07	883839.0	5647765.0	655464	655464	96233	99081	514098.2	523914.5	4	4	14	13	KGVETS-2019-01-1380__chr	spades	Chromosome	spades
KP_NORM_BLD_113321_SPAdescontigs	1148	67	43	35	23	19	5850097	5363334	5322099	5270243	5068293	4927953	344	1026777	5534941	5246005	57.32	57.41	363647	387782	35779	83844	410656.7	433274.6	6	5	21	17	0.0	0.0	0.0	0.0	0.0	0.0	2.0	224 + 17 part	306465	99.055	1.006	0.0	22.42	0.33	1026777.0	5226831.0	363647	387782	35779	83306	410167.6	432758.6	6	5	21	17	KP_NORM_BLD_113321__chr	spades	Chromosome	spades
KP_NORM_BLD_113768_SPAdescontigs	274	201	162	138	78	38	6042623	6010628	5912927	5740289	4762019	3320409	218	198448	6022458	5631658	57.03	57.39	57095	60608	15269	19785	67504.7	72189.1	33	30	113	93	4.0	3.0	54897.0	2.0	0.0	0.0	0.0	21 + 12 part	425760	98.977	1.003	0.0	18.19	0.34	198448.0	5589719.0	53377	60469	8974	15269	63755.2	68179.4	34	30	134	105	KP_NORM_BLD_113768__chr	spades	Chromosome	spades
KGVETS-2019-01-1759_SPAdescontigs	134	38	32	28	28	25	5368661	5336388	5322836	5292740	5292740	5191794	47	503751	5342992	5228346	57.17	57.36	266291	304366	89954	92582	275314.2	281351.2	8	7	20	19	1.0	1.0	503751.0	0.0	0.0	0.0	0.0	6 + 0 part	160516	99.096	1.0	0.0	0.5	0.1	409270.0	5182174.0	266291	266291	89954	92495	252839.1	258383.3	8	8	21	20	KGVETS-2019-01-1759__chr	spades	Chromosome	spades
KP_NORM_BLD_114309_SPAdescontigs	153	33	28	27	26	21	5600859	5552276	5541417	5534010	5514710	5337177	54	769304	5565353	5499779	57.37	57.44	350472	350472	92052	92052	363958.3	368297.8	6	6	17	17	1.0	1.0	35482.0	1.0	0.0	0.0	0.0	10 + 3 part	106644	99.235	1.0	0.0	3.26	1.14	769304.0	5458548.0	350472	350472	92052	92052	362230.9	366549.8	6	6	17	17	KP_NORM_BLD_114309__chr	spades	Chromosome	spades
KP_NORM_BLD_113888_SPAdescontigs	124	51	37	33	29	24	5526696	5502511	5473432	5443696	5382230	5231108	60	760414	5508837	5393244	57.21	57.38	294631	294631	86779	94510	342478.4	349818.7	6	6	20	19	1.0	1.0	239538.0	0.0	0.0	0.0	0.0	6 + 5 part	165264	99.041	1.0	0.0	0.11	0.04	760414.0	5343280.0	294631	294631	66780	86779	339909.1	347194.3	6	6	21	19	KP_NORM_BLD_113888__chr	spades	Chromosome	spades
KGVET-2020-04-18146_SPAdescontigs	308	51	35	28	23	18	5753576	5649204	5610301	5559815	5479717	5318563	86	954133	5672123	5241320	57.04	57.53	462074	465467	86692	142411	457801.8	495430.2	5	4	15	12	0.0	0.0	0.0	1.0	0.0	0.0	0.0	41 + 9 part	470024	99.209	1.0	0.0	0.31	0.06	954133.0	5201992.0	462074	465467	30856	96466	442378.1	478738.8	5	4	20	13	KGVET-2020-04-18146__chr	spades	Chromosome	spades
KGVETS-2019-01-376_SPAdescontigs	136	43	34	31	27	22	5511593	5480348	5456466	5434503	5353990	5191111	56	725659	5489103	5348407	57.13	57.38	353771	353771	86812	93679	345409.2	354495.5	6	6	19	18	1.0	1.0	555159.0	0.0	0.0	0.0	0.0	13 + 0 part	186549	99.129	1.0	0.0	0.09	0.02	725659.0	5302554.0	342818	342818	86812	93679	317986.0	326351.0	7	7	20	19	KGVETS-2019-01-376__chr	spades	Chromosome	spades
KGVETS-2019-01-4380_SPAdescontigs	81	31	22	19	18	14	5448506	5431911	5409654	5386122	5363558	5217485	37	1501018	5435624	5311047	57.32	57.52	476761	476761	97381	186191	696358.3	712692.3	3	3	11	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12 + 1 part	162791	99.265	1.0	0.0	0.59	0.04	1501018.0	5272833.0	476761	476761	97381	186191	695219.4	711526.6	3	3	11	10	KGVETS-2019-01-4380__chr	spades	Chromosome	spades
KGVETS-2019-01-4407_SPAdescontigs	585	157	131	103	71	35	5648295	5541159	5470928	5264284	4758783	3490645	170	255755	5550901	5261907	56.99	57.39	68119	77965	17721	25135	88225.3	93070.8	23	21	82	71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30 + 0 part	319957	99.149	1.003	0.0	0.04	0.02	255755.0	5230944.0	68119	77965	10621	21841	86940.1	91715.1	23	21	89	72	KGVETS-2019-01-4407__chr	spades	Chromosome	spades
2018-01-707_SPAdescontigs	754	51	38	35	26	20	5799146	5485624	5458067	5437298	5294585	5076175	84	680401	5503915	5315792	57.02	57.32	287309	287309	84059	94442	318093.9	329351.0	7	7	19	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14 + 8 part	221907	99.126	1.001	0.0	1.42	0.04	680401.0	5275870.0	287309	287309	84059	94442	317134.0	328357.2	7	7	19	17	2018-01-707__chr	spades	Chromosome	spades
2018-01-1001_SPAdescontigs	140	41	33	31	31	24	5526811	5496334	5476356	5465008	5465008	5195475	52	567986	5503963	5310593	57.0	57.33	286819	286819	86237	99675	305994.1	317136.0	7	7	21	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8 + 3 part	238690	99.118	1.0	0.0	0.19	0.09	567986.0	5264970.0	286819	286819	73252	86488	303071.0	314106.4	7	7	21	19	2018-01-1001__chr	spades	Chromosome	spades
KP_NORM_BLD_1032_SPAdescontigs	214	74	46	39	35	29	5683384	5624348	5562799	5515962	5445934	5237055	115	602670	5649267	5470676	57.12	57.26	208199	217074	63389	72710	261962.6	270514.4	9	8	27	25	2.0	2.0	4688.0	0.0	0.0	0.0	0.0	36 + 4 part	229558	99.006	1.0	0.0	1.25	0.09	602670.0	5418860.0	208110	217074	61886	72710	260376.2	268876.2	9	8	27	25	KP_NORM_BLD_1032__chr	spades	Chromosome	spades
KGVETS-2019-01-4637_SPAdescontigs	208	32	25	25	22	18	5526373	5456039	5434798	5434798	5386215	5265095	66	948621	5476660	5353997	57.29	57.45	441145	441145	143169	143169	445073.1	455270.0	5	5	14	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26 + 0 part	169381	99.072	1.0	0.0	2.68	0.4	948517.0	5306530.0	441145	441145	143169	143169	443499.2	453660.0	5	5	14	14	KGVETS-2019-01-4637__chr	spades	Chromosome	spades
KP_NORM_BLD_114487_SPAdescontigs	481	109	90	77	59	37	5560533	5461198	5410408	5318474	5005317	4214399	131	302815	5477351	5308597	57.25	57.42	94874	98912	26321	31720	125802.9	129802.0	16	15	57	51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12 + 2 part	225860	98.761	1.002	0.0	1.16	0.3	302815.0	5251296.0	94874	98912	20950	28207	124150.5	128097.1	16	15	60	53	KP_NORM_BLD_114487__chr	spades	Chromosome	spades
KP_NORM_BLD_115332_SPAdescontigs	435	74	61	56	50	39	5347605	5264441	5233099	5198769	5094341	4697715	93	260655	5277817	5322010	57.49	57.45	120057	120057	46595	46595	133544.0	132435.1	15	15	41	41	1.0	1.0	22649.0	0.0	0.0	0.0	0.0	0 + 0 part	0	99.063	1.001	0.0	2.6	0.32	260655.0	5277441.0	120057	120057	46499	46499	133504.6	132396.0	15	15	41	41	KP_NORM_BLD_115332__chr	spades	Chromosome	spades
KP_NORM_BLD_114603_SPAdescontigs	134	46	36	34	31	21	5249929	5224558	5207259	5194118	5136965	4779806	51	621936	5228219	5073267	57.47	57.74	260210	263773	66473	95856	298258.4	307368.0	7	6	20	18	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0 + 7 part	196259	99.125	1.001	0.0	0.89	0.2	621936.0	5031393.0	260210	263773	50815	95856	296628.3	305688.2	7	6	20	18	KP_NORM_BLD_114603__chr	spades	Chromosome	spades
