PlasmidTool	Prediction	SampleID	QueryID	QueryLength	SubjectID	SubjectLength	AlignmentLength	Identity	QCovHSP	SRAssemblerUsed
SRonlyContigs	truth	KGVET-2019-01-792	96_length=336_depth=2.99x	336	KGVET-2019-01-792__pl_1	208800	336	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	97_length=327_depth=1.73x	327	KGVET-2019-01-792__chr	5622595	327	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	98_length=319_depth=1.17x	319	KGVET-2019-01-792__chr	5622595	319	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	99_length=319_depth=0.70x	319	KGVET-2019-01-792__chr	5622595	319	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	100_length=315_depth=1.19x	315	KGVET-2019-01-792__pl_1	208800	315	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	101_length=296_depth=8.32x	296	KGVET-2019-01-792__chr	5622595	296	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	102_length=295_depth=2.95x	295	KGVET-2019-01-792__pl_1	208800	295	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	103_length=284_depth=2.15x	284	KGVET-2019-01-792__chr	5622595	284	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	104_length=283_depth=0.89x	283	KGVET-2019-01-792__chr	5622595	283	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	105_length=283_depth=1.73x	283	KGVET-2019-01-792__chr	5622595	283	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	106_length=283_depth=1.04x	283	KGVET-2019-01-792__chr	5622595	283	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	107_length=276_depth=1.63x	276	KGVET-2019-01-792__pl_1	208800	276	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	108_length=272_depth=2.93x	272	KGVET-2019-01-792__chr	5622595	272	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	109_length=262_depth=14.61x	262	KGVET-2019-01-792__chr	5622595	262	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	110_length=260_depth=1.26x	260	KGVET-2019-01-792__chr	5622595	260	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	111_length=255_depth=0.54x	255	KGVET-2019-01-792__chr	5622595	255	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	112_length=255_depth=1.16x	255	KGVET-2019-01-792__chr	5622595	255	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	113_length=239_depth=1.41x	239	KGVET-2019-01-792__chr	5622595	239	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	114_length=239_depth=3.13x	239	KGVET-2019-01-792__chr	5622595	239	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	115_length=234_depth=3.04x	234	KGVET-2019-01-792__pl_1	208800	234	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	116_length=223_depth=1.78x	223	KGVET-2019-01-792__chr	5622595	223	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	117_length=222_depth=1.21x	222	KGVET-2019-01-792__chr	5622595	222	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	118_length=222_depth=1.41x	222	KGVET-2019-01-792__chr	5622595	222	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	119_length=221_depth=3.60x	221	KGVET-2019-01-792__pl_1	208800	221	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	120_length=219_depth=2.74x	219	KGVET-2019-01-792__pl_1	208800	219	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	121_length=218_depth=1.22x	218	KGVET-2019-01-792__chr	5622595	218	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	122_length=213_depth=1.95x	213	KGVET-2019-01-792__pl_1	208800	213	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	123_length=212_depth=10.52x	212	KGVET-2019-01-792__chr	5622595	212	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	124_length=208_depth=2.18x	208	KGVET-2019-01-792__chr	5622595	208	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	125_length=204_depth=10.48x	204	KGVET-2019-01-792__chr	5622595	204	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	126_length=202_depth=1.21x	202	KGVET-2019-01-792__chr	5622595	202	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	127_length=202_depth=0.65x	202	KGVET-2019-01-792__chr	5622595	202	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	128_length=197_depth=3.27x	197	KGVET-2019-01-792__chr	5622595	197	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	129_length=192_depth=5.11x	192	KGVET-2019-01-792__chr	5622595	192	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	130_length=189_depth=4.10x	189	KGVET-2019-01-792__pl_1	208800	189	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	131_length=188_depth=3.55x	188	KGVET-2019-01-792__pl_1	208800	188	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	132_length=188_depth=10.59x	188	KGVET-2019-01-792__chr	5622595	188	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	133_length=177_depth=1.19x	177	KGVET-2019-01-792__chr	5622595	177	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	134_length=174_depth=1.83x	174	KGVET-2019-01-792__chr	5622595	174	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	135_length=174_depth=2.90x	174	KGVET-2019-01-792__chr	5622595	174	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	136_length=171_depth=12.71x	171	KGVET-2019-01-792__chr	5622595	171	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	137_length=169_depth=1.96x	169	KGVET-2019-01-792__chr	5622595	169	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	138_length=168_depth=1.28x	168	KGVET-2019-01-792__pl_1	208800	168	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	139_length=168_depth=1.24x	168	KGVET-2019-01-792__pl_1	208800	168	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	140_length=168_depth=6.06x	168	KGVET-2019-01-792__chr	5622595	168	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	141_length=167_depth=2.65x	167	KGVET-2019-01-792__chr	5622595	167	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	142_length=164_depth=1.28x	164	KGVET-2019-01-792__chr	5622595	164	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	143_length=160_depth=2.53x	160	KGVET-2019-01-792__chr	5622595	160	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	144_length=157_depth=1.10x	157	KGVET-2019-01-792__chr	5622595	157	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	145_length=156_depth=2.05x	156	KGVET-2019-01-792__chr	5622595	156	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	146_length=156_depth=11.16x	156	KGVET-2019-01-792__chr	5622595	156	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	147_length=155_depth=1.15x	155	KGVET-2019-01-792__chr	5622595	155	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	148_length=153_depth=1.53x	153	KGVET-2019-01-792__pl_1	208800	153	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	149_length=151_depth=2.12x	151	KGVET-2019-01-792__chr	5622595	151	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	150_length=151_depth=3.66x	151	KGVET-2019-01-792__chr	5622595	151	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	151_length=131_depth=1.24x	131	KGVET-2019-01-792__chr	5622595	131	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	152_length=131_depth=1.82x	131	KGVET-2019-01-792__chr	5622595	131	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	153_length=130_depth=1.13x	130	KGVET-2019-01-792__chr	5622595	130	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	154_length=130_depth=1.26x	130	KGVET-2019-01-792__chr	5622595	130	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	155_length=130_depth=1.77x	130	KGVET-2019-01-792__pl_1	208800	130	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	156_length=130_depth=1.51x	130	KGVET-2019-01-792__pl_1	208800	130	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	157_length=129_depth=1.47x	129	KGVET-2019-01-792__pl_1	208800	129	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	158_length=128_depth=0.94x	128	KGVET-2019-01-792__chr	5622595	128	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	159_length=126_depth=0.58x	126	KGVET-2019-01-792__chr	5622595	126	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	160_length=126_depth=2.26x	126	KGVET-2019-01-792__chr	5622595	126	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	161_length=126_depth=0.59x	126	KGVET-2019-01-792__chr	5622595	126	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	162_length=122_depth=1.81x	122	KGVET-2019-01-792__pl_1	208800	122	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	163_length=121_depth=2.64x	121	KGVET-2019-01-792__chr	5622595	121	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	164_length=115_depth=1.23x	115	KGVET-2019-01-792__pl_1	208800	115	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	165_length=111_depth=1.38x	111	KGVET-2019-01-792__pl_1	208800	111	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	166_length=111_depth=1.60x	111	KGVET-2019-01-792__pl_1	208800	111	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	167_length=110_depth=1.63x	110	KGVET-2019-01-792__chr	5622595	110	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	168_length=107_depth=1.28x	107	KGVET-2019-01-792__pl_1	208800	107	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	169_length=106_depth=2.35x	106	KGVET-2019-01-792__chr	5622595	106	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	170_length=103_depth=0.96x	103	KGVET-2019-01-792__chr	5622595	103	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2019-01-792	171_length=103_depth=1.19x	103	KGVET-2019-01-792__chr	5622595	103	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	1_length=1015561_depth=0.93x	1015561	KGMAR-2019-1764__chr	5197806	1015561	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	2_length=978008_depth=1.00x	978008	KGMAR-2019-1764__chr	5197806	978008	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	3_length=643469_depth=0.86x	643469	KGMAR-2019-1764__chr	5197806	643469	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	4_length=423455_depth=1.11x	423455	KGMAR-2019-1764__chr	5197806	423455	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	5_length=372184_depth=1.23x	372184	KGMAR-2019-1764__chr	5197806	372184	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	6_length=361219_depth=1.12x	361219	KGMAR-2019-1764__chr	5197806	265910	99.995	74	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	6_length=361219_depth=1.12x	361219	KGMAR-2019-1764__chr	5197806	95748	99.98	27	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	7_length=345225_depth=1.12x	345225	KGMAR-2019-1764__chr	5197806	345225	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	8_length=306195_depth=1.14x	306195	KGMAR-2019-1764__chr	5197806	306195	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	9_length=254691_depth=0.80x	254691	KGMAR-2019-1764__chr	5197806	254691	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	10_length=100330_depth=1.24x	100330	KGMAR-2019-1764__chr	5197806	50133	100.0	50	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	10_length=100330_depth=1.24x	100330	KGMAR-2019-1764__chr	5197806	50197	100.0	50	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	11_length=98256_depth=1.24x	98256	KGMAR-2019-1764__chr	5197806	98256	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	12_length=86328_depth=1.21x	86328	KGMAR-2019-1764__chr	5197806	86328	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	13_length=82288_depth=0.56x	82288	KGMAR-2019-1764__pl_1	137603	36774	100.0	45	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	13_length=82288_depth=0.56x	82288	KGMAR-2019-1764__pl_1	137603	45514	100.0	55	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	14_length=62382_depth=0.55x	62382	KGMAR-2019-1764__chr	5197806	62382	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	15_length=44495_depth=0.79x	44495	KGMAR-2019-1764__pl_1	137603	44495	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	16_length=34239_depth=1.11x	34239	KGMAR-2019-1764__chr	5197806	34239	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	17_length=26052_depth=0.81x	26052	KGMAR-2019-1764__chr	5197806	26052	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	18_length=20161_depth=1.03x	20161	KGMAR-2019-1764__chr	5197806	20161	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	19_length=4273_depth=1.01x	4273	KGMAR-2019-1764__chr	5197806	4273	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	20_length=3819_depth=0.65x	3819	KGMAR-2019-1764__pl_1	137603	3819	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	21_length=2554_depth=0.77x	2554	KGMAR-2019-1764__pl_1	137603	2554	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	22_length=1685_depth=0.82x	1685	KGMAR-2019-1764__chr	5197806	1685	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	23_length=1665_depth=0.83x	1665	KGMAR-2019-1764__chr	5197806	1665	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	24_length=1381_depth=0.82x	1381	KGMAR-2019-1764__chr	5197806	1381	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	25_length=1085_depth=7.85x	1085	KGMAR-2019-1764__chr	5197806	1085	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	26_length=858_depth=8.57x	858	KGMAR-2019-1764__chr	5197806	858	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	27_length=700_depth=1.50x	700	KGMAR-2019-1764__pl_1	137603	700	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	28_length=587_depth=2.94x	587	KGMAR-2019-1764__pl_1	137603	587	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	29_length=585_depth=2.21x	585	KGMAR-2019-1764__chr	5197806	585	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	30_length=568_depth=0.66x	568	KGMAR-2019-1764__chr	5197806	568	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	31_length=542_depth=8.18x	542	KGMAR-2019-1764__chr	5197806	542	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	32_length=494_depth=8.36x	494	KGMAR-2019-1764__chr	5197806	494	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	33_length=440_depth=1.81x	440	KGMAR-2019-1764__chr	5197806	440	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	34_length=396_depth=2.34x	396	KGMAR-2019-1764__chr	5197806	396	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	35_length=388_depth=8.03x	388	KGMAR-2019-1764__chr	5197806	388	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	36_length=374_depth=1.82x	374	KGMAR-2019-1764__chr	5197806	374	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	37_length=362_depth=7.97x	362	KGMAR-2019-1764__chr	5197806	362	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	38_length=335_depth=1.95x	335	KGMAR-2019-1764__chr	5197806	335	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	39_length=325_depth=1.03x	325	KGMAR-2019-1764__chr	5197806	325	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	40_length=325_depth=0.88x	325	KGMAR-2019-1764__chr	5197806	325	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	41_length=325_depth=10.54x	325	KGMAR-2019-1764__chr	5197806	325	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	42_length=323_depth=1.70x	323	KGMAR-2019-1764__chr	5197806	323	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	43_length=321_depth=1.17x	321	KGMAR-2019-1764__chr	5197806	321	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	44_length=314_depth=2.07x	314	KGMAR-2019-1764__chr	5197806	314	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	45_length=314_depth=2.71x	314	KGMAR-2019-1764__chr	5197806	314	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	46_length=301_depth=1.96x	301	KGMAR-2019-1764__chr	5197806	301	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	47_length=298_depth=2.80x	298	KGMAR-2019-1764__chr	5197806	298	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	48_length=278_depth=0.86x	278	KGMAR-2019-1764__chr	5197806	278	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	49_length=248_depth=1.69x	248	KGMAR-2019-1764__chr	5197806	248	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	50_length=233_depth=2.60x	233	KGMAR-2019-1764__pl_1	137603	233	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	51_length=224_depth=1.91x	224	KGMAR-2019-1764__chr	5197806	224	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	52_length=221_depth=2.14x	221	KGMAR-2019-1764__chr	5197806	221	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	53_length=208_depth=1.13x	208	KGMAR-2019-1764__chr	5197806	208	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	54_length=199_depth=1.05x	199	KGMAR-2019-1764__chr	5197806	199	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	55_length=194_depth=7.73x	194	KGMAR-2019-1764__chr	5197806	194	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	56_length=192_depth=9.00x	192	KGMAR-2019-1764__chr	5197806	192	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	57_length=184_depth=2.00x	184	KGMAR-2019-1764__chr	5197806	184	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	58_length=184_depth=1.07x	184	KGMAR-2019-1764__chr	5197806	183	97.814	99	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	59_length=182_depth=1.82x	182	KGMAR-2019-1764__chr	5197806	182	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	60_length=182_depth=2.38x	182	KGMAR-2019-1764__chr	5197806	182	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	61_length=179_depth=2.19x	179	KGMAR-2019-1764__chr	5197806	179	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	62_length=176_depth=1.61x	176	KGMAR-2019-1764__chr	5197806	176	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	63_length=167_depth=1.26x	167	KGMAR-2019-1764__chr	5197806	167	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	64_length=161_depth=1.96x	161	KGMAR-2019-1764__chr	5197806	161	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	65_length=152_depth=1.68x	152	KGMAR-2019-1764__chr	5197806	152	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	66_length=148_depth=0.66x	148	KGMAR-2019-1764__chr	5197806	148	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	67_length=146_depth=3.36x	146	KGMAR-2019-1764__chr	5197806	146	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	68_length=144_depth=0.71x	144	KGMAR-2019-1764__chr	5197806	144	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	69_length=144_depth=0.72x	144	KGMAR-2019-1764__chr	5197806	144	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	70_length=144_depth=8.88x	144	KGMAR-2019-1764__chr	5197806	144	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	71_length=143_depth=1.59x	143	KGMAR-2019-1764__chr	5197806	143	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	72_length=134_depth=1.47x	134	KGMAR-2019-1764__chr	5197806	134	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	73_length=133_depth=1.60x	133	KGMAR-2019-1764__chr	5197806	133	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	74_length=133_depth=2.21x	133	KGMAR-2019-1764__chr	5197806	133	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	75_length=131_depth=4.67x	131	KGMAR-2019-1764__chr	5197806	131	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	76_length=130_depth=0.88x	130	KGMAR-2019-1764__chr	5197806	128	99.219	98	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	77_length=130_depth=1.74x	130	KGMAR-2019-1764__chr	5197806	130	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	78_length=127_depth=2.05x	127	KGMAR-2019-1764__chr	5197806	127	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	79_length=122_depth=1.79x	122	KGMAR-2019-1764__chr	5197806	122	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	80_length=116_depth=0.65x	116	KGMAR-2019-1764__chr	5197806	116	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	81_length=109_depth=0.81x	109	KGMAR-2019-1764__chr	5197806	107	100.0	98	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	82_length=109_depth=1.01x	109	KGMAR-2019-1764__chr	5197806	109	100.0	100	unicycler
SRonlyContigs	truth	KGMAR-2019-1764	83_length=102_depth=1.39x	102	KGMAR-2019-1764__chr	5197806	102	100.0	100	unicycler
SRonlyContigs	truth	2018-01-714	1_length=1515238_depth=0.82x	1515238	2018-01-714__chr	5081823	1515233	100.0	99	unicycler
SRonlyContigs	truth	2018-01-714	2_length=921527_depth=1.00x	921527	2018-01-714__chr	5081823	921527	100.0	100	unicycler
SRonlyContigs	truth	2018-01-714	3_length=700080_depth=1.17x	700080	2018-01-714__chr	5081823	700080	100.0	100	unicycler
SRonlyContigs	truth	2018-01-714	4_length=478691_depth=1.31x	478691	2018-01-714__chr	5081823	428348	100.0	89	unicycler
SRonlyContigs	truth	2018-01-714	4_length=478691_depth=1.31x	478691	2018-01-714__chr	5081823	50343	100.0	11	unicycler
SRonlyContigs	truth	2018-01-714	5_length=465012_depth=0.97x	465012	2018-01-714__chr	5081823	464980	100.0	99	unicycler
SRonlyContigs	truth	2018-01-714	6_length=359999_depth=1.19x	359999	2018-01-714__chr	5081823	359999	100.0	100	unicycler
SRonlyContigs	truth	2018-01-714	7_length=324012_depth=1.21x	324012	2018-01-714__chr	5081823	324012	100.0	100	unicycler
SRonlyContigs	truth	2018-01-714	8_length=93016_depth=1.32x	93016	2018-01-714__chr	5081823	93016	100.0	100	unicycler
SRonlyContigs	truth	2018-01-714	9_length=92884_depth=1.28x	92884	2018-01-714__chr	5081823	92884	100.0	100	unicycler
