Prediction	SampleID	QueryID	QueryLength	SubjectID	SubjectLength	AlignmentLength	Identity	QCovHSP	geNomadPrediction	MOBPrediction	PLASMePrediction	PlasmerPrediction	PlasmidHunterPrediction	PlatonPrediction	SRAssemblerUsed
truth	KGVET-2019-01-792	150_length=151_depth=3.66x	151	KGVET-2019-01-792__chr	5622595	151	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	151_length=131_depth=1.24x	131	KGVET-2019-01-792__chr	5622595	131	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	152_length=131_depth=1.82x	131	KGVET-2019-01-792__chr	5622595	131	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	153_length=130_depth=1.13x	130	KGVET-2019-01-792__chr	5622595	130	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	154_length=130_depth=1.26x	130	KGVET-2019-01-792__chr	5622595	130	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	155_length=130_depth=1.77x	130	KGVET-2019-01-792__pl_1	208800	130	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	156_length=130_depth=1.51x	130	KGVET-2019-01-792__pl_1	208800	130	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	157_length=129_depth=1.47x	129	KGVET-2019-01-792__pl_1	208800	129	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	158_length=128_depth=0.94x	128	KGVET-2019-01-792__chr	5622595	128	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	159_length=126_depth=0.58x	126	KGVET-2019-01-792__chr	5622595	126	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	160_length=126_depth=2.26x	126	KGVET-2019-01-792__chr	5622595	126	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	161_length=126_depth=0.59x	126	KGVET-2019-01-792__chr	5622595	126	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	162_length=122_depth=1.81x	122	KGVET-2019-01-792__pl_1	208800	122	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	163_length=121_depth=2.64x	121	KGVET-2019-01-792__chr	5622595	121	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	164_length=115_depth=1.23x	115	KGVET-2019-01-792__pl_1	208800	115	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	165_length=111_depth=1.38x	111	KGVET-2019-01-792__pl_1	208800	111	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	166_length=111_depth=1.60x	111	KGVET-2019-01-792__pl_1	208800	111	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	167_length=110_depth=1.63x	110	KGVET-2019-01-792__chr	5622595	110	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	168_length=107_depth=1.28x	107	KGVET-2019-01-792__pl_1	208800	107	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	169_length=106_depth=2.35x	106	KGVET-2019-01-792__chr	5622595	106	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	170_length=103_depth=0.96x	103	KGVET-2019-01-792__chr	5622595	103	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2019-01-792	171_length=103_depth=1.19x	103	KGVET-2019-01-792__chr	5622595	103	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	1_length=463536_depth=1.12x	463536	KGVET-2020-01-2209-1__chr	5308300	463536	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	2_length=419107_depth=1.25x	419107	KGVET-2020-01-2209-1__chr	5308300	419107	99.999	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	3_length=360779_depth=0.99x	360779	KGVET-2020-01-2209-1__chr	5308300	360779	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	4_length=355016_depth=1.10x	355016	KGVET-2020-01-2209-1__chr	5308300	259658	99.994	73		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	4_length=355016_depth=1.10x	355016	KGVET-2020-01-2209-1__chr	5308300	95797	99.981	27		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	5_length=349640_depth=0.76x	349640	KGVET-2020-01-2209-1__chr	5308300	349640	99.999	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	6_length=319796_depth=0.90x	319796	KGVET-2020-01-2209-1__chr	5308300	319796	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	7_length=282910_depth=1.00x	282910	KGVET-2020-01-2209-1__chr	5308300	282910	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	8_length=265748_depth=0.87x	265748	KGVET-2020-01-2209-1__chr	5308300	265748	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	9_length=261292_depth=1.35x	261292	KGVET-2020-01-2209-1__chr	5308300	261292	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	10_length=256707_depth=0.79x	256707	KGVET-2020-01-2209-1__chr	5308300	256707	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	11_length=247841_depth=0.91x	247841	KGVET-2020-01-2209-1__chr	5308300	247841	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	12_length=231426_depth=1.21x	231426	KGVET-2020-01-2209-1__chr	5308300	231426	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	13_length=202479_depth=1.28x	202479	KGVET-2020-01-2209-1__chr	5308300	202479	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	14_length=196074_depth=1.16x	196074	KGVET-2020-01-2209-1__chr	5308300	106692	99.999	54		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	14_length=196074_depth=1.16x	196074	KGVET-2020-01-2209-1__chr	5308300	89526	100.0	46		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	15_length=171895_depth=1.34x	171895	KGVET-2020-01-2209-1__chr	5308300	171895	100.0	100		chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	16_length=119181_depth=1.19x	119181	KGVET-2020-01-2209-1__chr	5308300	119181	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	17_length=100360_depth=1.39x	100360	KGVET-2020-01-2209-1__chr	5308300	50084	100.0	50		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	17_length=100360_depth=1.39x	100360	KGVET-2020-01-2209-1__chr	5308300	50276	100.0	50		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	18_length=94191_depth=1.31x	94191	KGVET-2020-01-2209-1__chr	5308300	94191	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	19_length=86413_depth=1.27x	86413	KGVET-2020-01-2209-1__chr	5308300	86413	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	20_length=83807_depth=0.90x	83807	KGVET-2020-01-2209-1__chr	5308300	83807	100.0	100	plasmid	chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	21_length=72644_depth=0.82x	72644	KGVET-2020-01-2209-1__chr	5308300	72644	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	22_length=50365_depth=1.39x	50365	KGVET-2020-01-2209-1__chr	5308300	50365	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	23_length=45973_depth=1.26x	45973	KGVET-2020-01-2209-1__pl_1	177995	11924	100.0	26	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	23_length=45973_depth=1.26x	45973	KGVET-2020-01-2209-1__pl_1	177995	34049	100.0	74	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	24_length=40678_depth=1.09x	40678	KGVET-2020-01-2209-1__chr	5308300	40678	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	25_length=39826_depth=1.45x	39826	KGVET-2020-01-2209-1__chr	5308300	39826	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	26_length=38184_depth=0.89x	38184	KGVET-2020-01-2209-1__chr	5308300	38184	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	27_length=34196_depth=1.28x	34196	KGVET-2020-01-2209-1__chr	5308300	34196	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	28_length=29477_depth=0.83x	29477	KGVET-2020-01-2209-1__chr	5308300	29477	100.0	100		plasmid	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	29_length=26067_depth=1.45x	26067	KGVET-2020-01-2209-1__chr	5308300	26067	100.0	100		chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	30_length=22484_depth=1.31x	22484	KGVET-2020-01-2209-1__pl_1	177995	22484	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	31_length=20303_depth=1.09x	20303	KGVET-2020-01-2209-1__chr	5308300	20303	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	32_length=19469_depth=1.36x	19469	KGVET-2020-01-2209-1__pl_1	177995	19469	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	33_length=15377_depth=1.27x	15377	KGVET-2020-01-2209-1__pl_1	177995	15377	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KGVET-2020-01-2209-1	34_length=13804_depth=1.37x	13804	KGVET-2020-01-2209-1__pl_1	177995	13804	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KGVET-2020-01-2209-1	35_length=12138_depth=1.35x	12138	KGVET-2020-01-2209-1__pl_1	177995	12138	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KGVET-2020-01-2209-1	36_length=11239_depth=1.26x	11239	KGVET-2020-01-2209-1__pl_1	177995	11239	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	37_length=9850_depth=1.31x	9850	KGVET-2020-01-2209-1__pl_1	177995	9850	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KGVET-2020-01-2209-1	38_length=9294_depth=1.53x_circular=true	9294	KGVET-2020-01-2209-1__pl_2	9294	2777	100.0	30	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	38_length=9294_depth=1.53x_circular=true	9294	KGVET-2020-01-2209-1__pl_2	9294	6517	100.0	70	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	39_length=5631_depth=3.07x_circular=true	5631	KGVET-2020-01-2209-1__pl_3	5631	1623	100.0	29	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	39_length=5631_depth=3.07x_circular=true	5631	KGVET-2020-01-2209-1__pl_3	5631	4008	100.0	71	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	40_length=5463_depth=4.45x_circular=true	5463	KGVET-2020-01-2209-1__pl_4	5463	2650	100.0	49	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	40_length=5463_depth=4.45x_circular=true	5463	KGVET-2020-01-2209-1__pl_4	5463	2813	100.0	51	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	41_length=4402_depth=1.38x	4402	KGVET-2020-01-2209-1__chr	5308300	4402	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	42_length=4269_depth=1.28x	4269	KGVET-2020-01-2209-1__pl_1	177995	4269	100.0	100	plasmid	chromosome	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KGVET-2020-01-2209-1	43_length=3170_depth=1.41x	3170	KGVET-2020-01-2209-1__pl_1	177995	3170	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	44_length=2829_depth=0.83x	2829	KGVET-2020-01-2209-1__chr	5308300	2829	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-2209-1	45_length=2736_depth=1.34x	2736	KGVET-2020-01-2209-1__pl_1	177995	2736	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	46_length=2459_depth=11.25x	2459	KGVET-2020-01-2209-1__chr	5308300	2459	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	KGVET-2020-01-2209-1	47_length=1998_depth=1.15x	1998	KGVET-2020-01-2209-1__pl_1	177995	1998	100.0	100		plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KGVET-2020-01-2209-1	48_length=1903_depth=1.87x	1903	KGVET-2020-01-2209-1__chr	5308300	1903	100.0	100		chromosome	plasmid	chromosome	plasmid	chromosome	unicycler
truth	KGVET-2020-01-2209-1	49_length=1843_depth=31.64x_circular=true	1843	KGVET-2020-01-2209-1__pl_5	3349	135	100.0	7	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	49_length=1843_depth=31.64x_circular=true	1843	KGVET-2020-01-2209-1__pl_5	3349	1711	98.948	93	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	50_length=1506_depth=25.84x_circular=true	1506	KGVET-2020-01-2209-1__pl_5	3349	1507	99.403	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-2209-1	51_length=1447_depth=4.90x	1447	KGVET-2020-01-2209-1__chr	5308300	1447	100.0	100		chromosome	plasmid	chromosome	plasmid	chromosome	unicycler
truth	KGVET-2020-01-2209-1	52_length=1196_depth=4.83x	1196	KGVET-2020-01-2209-1__chr	5308300	1196	100.0	100		plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KGVET-2020-01-2209-1	53_length=1060_depth=1.45x	1060	KGVET-2020-01-2209-1__pl_1	177995	1060	100.0	100		plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KGVET-2020-01-2209-1	54_length=932_depth=2.84x	932	KGVET-2020-01-2209-1__chr	5308300	932	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	KGVET-2020-01-2209-1	55_length=687_depth=4.02x	687	KGVET-2020-01-2209-1__chr	5308300	687	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGVET-2020-01-2209-1	56_length=680_depth=2.15x	680	KGVET-2020-01-2209-1__chr	5308300	680	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	KGVET-2020-01-2209-1	57_length=675_depth=0.97x	675	KGVET-2020-01-2209-1__chr	5308300	675	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGVET-2020-01-2209-1	58_length=675_depth=1.04x	675	KGVET-2020-01-2209-1__pl_1	177995	675	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGVET-2020-01-2209-1	59_length=660_depth=10.03x	660	KGVET-2020-01-2209-1__chr	5308300	660	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGVET-2020-01-2209-1	60_length=600_depth=11.44x	600	KGVET-2020-01-2209-1__chr	5308300	600	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGVET-2020-01-2209-1	61_length=549_depth=2.20x	549	KGVET-2020-01-2209-1__chr	5308300	549	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	KGVET-2020-01-2209-1	62_length=515_depth=0.87x	515	KGVET-2020-01-2209-1__chr	5308300	515	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	KGVET-2020-01-2209-1	63_length=514_depth=1.01x	514	KGVET-2020-01-2209-1__chr	5308300	514	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	KGVET-2020-01-2209-1	64_length=511_depth=2.71x	511	KGVET-2020-01-2209-1__chr	5308300	511	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	KGVET-2020-01-2209-1	65_length=481_depth=2.03x	481	KGVET-2020-01-2209-1__chr	5308300	481	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	66_length=469_depth=0.80x	469	KGVET-2020-01-2209-1__chr	5308300	469	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	67_length=469_depth=1.14x	469	KGVET-2020-01-2209-1__pl_1	177995	469	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	68_length=430_depth=2.04x	430	KGVET-2020-01-2209-1__chr	5308300	430	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	69_length=426_depth=10.98x	426	KGVET-2020-01-2209-1__chr	5308300	426	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	70_length=423_depth=1.19x	423	KGVET-2020-01-2209-1__chr	5308300	423	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	71_length=423_depth=0.78x	423	KGVET-2020-01-2209-1__chr	5308300	423	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	72_length=395_depth=1.98x	395	KGVET-2020-01-2209-1__chr	5308300	395	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	73_length=347_depth=2.97x	347	KGVET-2020-01-2209-1__chr	5308300	347	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	74_length=346_depth=1.41x	346	KGVET-2020-01-2209-1__chr	5308300	346	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	75_length=346_depth=1.33x	346	KGVET-2020-01-2209-1__chr	5308300	346	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	76_length=330_depth=6.14x	330	KGVET-2020-01-2209-1__chr	5308300	330	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	77_length=283_depth=1.44x	283	KGVET-2020-01-2209-1__chr	5308300	283	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	78_length=283_depth=1.12x	283	KGVET-2020-01-2209-1__chr	5308300	283	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	79_length=274_depth=2.31x	274	KGVET-2020-01-2209-1__chr	5308300	274	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	80_length=257_depth=6.43x	257	KGVET-2020-01-2209-1__pl_1	177995	257	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	81_length=245_depth=2.23x	245	KGVET-2020-01-2209-1__chr	5308300	245	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	82_length=238_depth=5.21x	238	KGVET-2020-01-2209-1__pl_1	177995	238	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	83_length=229_depth=1.75x	229	KGVET-2020-01-2209-1__chr	5308300	229	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	84_length=229_depth=0.92x	229	KGVET-2020-01-2209-1__chr	5308300	229	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	85_length=226_depth=1.13x	226	KGVET-2020-01-2209-1__chr	5308300	226	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	86_length=226_depth=0.82x	226	KGVET-2020-01-2209-1__chr	5308300	226	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	87_length=226_depth=0.88x	226	KGVET-2020-01-2209-1__chr	5308300	226	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	88_length=223_depth=1.25x	223	KGVET-2020-01-2209-1__pl_1	177995	223	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	89_length=223_depth=1.01x	223	KGVET-2020-01-2209-1__chr	5308300	223	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	90_length=219_depth=2.92x	219	KGVET-2020-01-2209-1__chr	5308300	219	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	91_length=217_depth=1.18x	217	KGVET-2020-01-2209-1__chr	5308300	217	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	92_length=217_depth=2.00x	217	KGVET-2020-01-2209-1__chr	5308300	217	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-2209-1	93_length=215_depth=2.06x	215	KGVET-2020-01-2209-1__chr	5308300	215	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
