Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
KP_NORM_BLD_112904_plasmid	36	32	17	11	2	1	337049	334823	284291	239892	92102	66409	36	66409	337049	5289121	52.1	57.45	19616	-	4195	-	24632.2	1569.7	6	-	22	-	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16 + 18 part	329916	0.122	1.037	0.0	1524.89	59.8	1634.0	6689.0	-	-	-	-	17.9	1.1	-	-	-	-	KP_NORM_BLD_112904__chr	PlaScope_reads	Chromosome	unicycler
KGMAR-2019-1766_plasmid	44	41	14	10	3	1	319303	317459	243914	214879	114125	54957	44	54957	319303	5079953	51.77	57.72	15610	-	2844	-	21311.9	1339.6	6	-	26	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	11 + 27 part	298763	0.304	1.282	0.0	1052.21	10.12	2624.0	19768.0	-	-	-	-	85.4	5.4	-	-	-	-	KGMAR-2019-1766__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_112908_plasmid	4	3	3	2	2	2	137252	136482	136482	131216	131216	131216	4	72613	137252	5331064	51.17	57.33	72613	-	58603	-	63644.1	1638.6	1	-	2	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 1 part	135931	0.025	0.992	0.0	3936.41	75.7	1321.0	1321.0	-	-	-	-	12.7	0.3	-	-	-	-	KP_NORM_BLD_112908__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_112911_plasmid	17	17	13	11	4	1	277101	277101	270125	255073	137519	53612	17	53612	277101	5542550	52.45	57.45	21621	-	12052	-	26839.8	1341.9	5	-	11	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15 + 1 part	271187	0.107	1.0	0.0	50.73	0.0	5804.0	5914.0	-	-	-	-	121.6	6.1	-	-	-	-	KP_NORM_BLD_112911__chr	PlaScope_reads	Chromosome	unicycler
KGMAR-2016-563_plasmid	18	17	12	7	0	0	140534	139670	125315	89738	0	0	18	14638	140534	5319059	51.8	57.43	11152	-	4564	-	10492.4	277.2	6	-	13	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11 + 6 part	138271	0.04	1.06	0.0	574.46	44.19	1225.0	2263.0	-	-	-	-	12.4	0.3	-	-	-	-	KGMAR-2016-563__chr	PlaScope_reads	Chromosome	unicycler
KGMAR-2019-400-2_plasmid	18	17	8	7	1	1	191370	190471	159349	150089	51453	51453	18	51453	191370	5306170	50.84	57.42	19416	-	4578	-	23741.7	856.3	4	-	11	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11 + 7 part	190491	0.017	1.0	0.0	0.0	0.0	127.0	879.0	-	-	-	-	0.6	0.0	-	-	-	-	KGMAR-2019-400-2__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-1760_plasmid	4	4	3	2	2	2	213370	213370	210136	200715	200715	200715	4	146485	213370	5257891	50.7	57.38	146485	-	54230	-	114814.5	4659.3	1	-	2	-								4 + 0 part	213370			0.0															KGVETS-2019-01-1760__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_112916_plasmid	15	15	8	7	2	1	211935	211935	192836	183432	95772	59600	15	59600	211935	5308023	52.71	57.44	20379	-	9404	-	31144.9	1243.5	3	-	8	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12 + 3 part	211536	0.005	1.451	0.0	501.25	0.0	136.0	399.0	-	-	-	-	0.3	0.0	-	-	-	-	KP_NORM_BLD_112916__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_2007_46696_plasmid	8	8	6	5	3	1	195090	195090	189137	181815	152329	78972	8	78972	195090	5270700	52.95	57.56	40864	-	13831	-	48548.0	1797.0	2	-	5	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 5 part	187129	0.149	1.016	0.0	0.0	0.0	7322.0	7961.0	-	-	-	-	275.2	10.2	-	-	-	-	KP_NORM_BLD_2007_46696__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_1883_plasmid	62	53	27	17	4	1	509324	503251	429814	355203	156382	55929	62	55929	509324	5239635	49.22	57.42	14705	-	3666	-	20870.7	2028.8	10	-	34	-	1.0	1.0	561.0	0.0	0.0	0.0	6.0	21 + 38 part	497253	0.179	1.261	0.0	1169.49	8.47	1699.0	11800.0	-	-	-	-	14.2	1.4	-	-	-	-	KP_NORM_BLD_1883__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_116566_plasmid	8	8	7	5	3	2	217588	217588	215211	201366	167975	127254	8	64586	217588	5344919	52.5	57.5	62668	-	15680	-	47884.5	1949.3	2	-	5	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 5 part	216571	0.016	1.184	0.0	983.28	0.0	403.0	1017.0	-	-	-	-	1.2	0.0	-	-	-	-	KP_NORM_BLD_116566__chr	PlaScope_reads	Chromosome	unicycler
KGVET-2018-04-44577_plasmid	4	4	1	1	0	0	29449	29449	19738	19738	0	0	4	19738	29449	5144053	48.09	57.63	19738	-	2852	-	14367.4	82.3	1	-	3	-								4 + 0 part	29449			0.0															KGVET-2018-04-44577__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_112922_plasmid	34	30	18	11	3	2	412049	408718	382077	324450	189244	142083	34	75854	412049	5191172	51.2	57.5	24472	-	6687	-	37321.4	2962.4	4	-	17	-	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6 + 26 part	402509	0.14	1.273	0.24	1514.0	32.44	925.0	9247.0	-	-	-	-	11.0	0.9	-	-	-	-	KP_NORM_BLD_112922__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_112925_plasmid	3	3	1	1	1	0	55589	55589	48982	48982	48982	0	3	48982	55589	5296984	50.51	57.46	48982	-	4628	-	43616.0	457.7	1	-	2	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 2 part	53356	0.042	1.0	0.0	0.0	0.0	1979.0	2233.0	-	-	-	-	71.0	0.7	-	-	-	-	KP_NORM_BLD_112925__chr	PlaScope_reads	Chromosome	unicycler
KGVET-2020-01-3515_plasmid	9	8	7	4	4	2	228960	228418	226087	200522	200522	143228	9	79736	228960	5283334	44.85	57.47	63492	-	9386	-	53552.7	2320.8	2	-	5	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 5 part	228271	0.011	1.219	0.0	725.69	0.0	180.0	689.0	-	-	-	-	0.4	0.0	-	-	-	-	KGVET-2020-01-3515__chr	PlaScope_reads	Chromosome	unicycler
KGMAR-2016-1397_plasmid	41	33	18	11	2	0	348166	342593	296204	246093	76284	0	41	44218	348166	5143580	52.61	57.5	19506	-	4591	-	19525.7	1321.7	7	-	22	-	1.0	1.0	793.0	0.0	0.0	0.0	7.0	13 + 23 part	335149	0.236	1.074	0.0	1282.94	53.78	1625.0	13017.0	-	-	-	-	29.2	2.0	-	-	-	-	KGMAR-2016-1397__chr	PlaScope_reads	Chromosome	unicycler
2018-01-3094_plasmid	9	8	5	3	2	1	129793	129024	124145	108966	97383	54331	9	54331	129793	5238019	47.98	57.49	43052	-	9421	-	39068.7	968.1	2	-	4	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8 + 0 part	129024	0.015	1.0	0.0	0.0	0.0	769.0	769.0	-	-	-	-	4.6	0.1	-	-	-	-	2018-01-3094__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_113315_plasmid	5	5	4	4	3	1	165321	165321	160757	160757	144592	93062	5	93062	165321	5471840	49.83	57.34	93062	-	16165	-	62124.0	1877.0	1	-	4	-	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3 + 2 part	163146	0.04	0.995	0.0	2666.67	275.86	1367.0	2175.0	-	-	-	-	12.9	0.4	-	-	-	-	KP_NORM_BLD_113315__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_13534_plasmid	16	15	6	5	3	2	217032	216379	191919	186582	151471	105685	16	53249	217032	5308841	49.74	57.53	45786	-	4516	-	38739.1	1583.7	3	-	7	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14 + 2 part	216766	0.005	1.0	0.0	375.94	0.0	139.0	266.0	-	-	-	-	0.2	0.0	-	-	-	-	KP_NORM_BLD_13534__chr	PlaScope_reads	Chromosome	unicycler
KGMAR-2016-1076_plasmid	84	64	15	6	0	0	282256	267189	156149	91123	0	0	84	19184	282256	5243831	52.18	57.52	5976	-	1427	-	7876.0	423.9	13	-	54	-	0.0	0.0	0.0	0.0	0.0	0.0	1.0	67 + 12 part	273706	0.116	1.328	0.0	819.37	0.0	2699.0	8055.0	-	-	-	-	36.0	1.9	-	-	-	-	KGMAR-2016-1076__chr	PlaScope_reads	Chromosome	unicycler
KGVET-2020-01-2209-1_plasmid	19	19	10	7	1	1	195381	195381	175598	154829	61090	61090	19	61090	195381	5308300	49.25	57.34	19722	-	4520	-	28263.7	1040.3	3	-	11	-	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9 + 8 part	191243	0.068	1.14	0.0	1304.98	0.0	1529.0	4138.0	-	-	-	-	19.1	0.7	-	-	-	-	KGVET-2020-01-2209-1__chr	PlaScope_reads	Chromosome	unicycler
KGVET-2020-01-2158-1_plasmid	16	14	10	6	1	1	198087	196346	186184	160287	84426	84426	16	84426	198087	5308542	49.41	57.34	19722	-	5590	-	43257.6	1614.1	2	-	9	-	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9 + 6 part	191931	0.104	1.114	0.0	1088.02	0.0	2088.0	6158.0	-	-	-	-	46.0	1.7	-	-	-	-	KGVET-2020-01-2158-1__chr	PlaScope_reads	Chromosome	unicycler
KGMAR-2016-1396_plasmid	29	23	14	7	3	0	258108	253799	229238	173913	105223	0	29	45542	258108	5192658	51.97	57.55	19616	-	4635	-	21969.3	1092.0	5	-	15	-	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10 + 14 part	246107	0.23	1.0	0.0	1020.92	25.1	2447.0	11950.0	-	-	-	-	62.8	3.1	-	-	-	-	KGMAR-2016-1396__chr	PlaScope_reads	Chromosome	unicycler
KGVET-2020-01-4249-1_plasmid	20	13	6	3	2	1	186492	182043	169491	150700	140302	115004	20	115004	186492	5216222	50.19	57.59	115004	-	5710	-	75723.0	2707.3	1	-	6	-	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3 + 6 part	160318	0.377	1.331	0.0	1952.32	11.46	5376.0	26174.0	-	-	-	-	330.5	11.8	-	-	-	-	KGVET-2020-01-4249-1__chr	PlaScope_reads	Chromosome	unicycler
2018-01-1439_plasmid	12	12	9	4	3	2	276392	276392	270363	234079	221416	187749	12	109584	276392	5280837	49.44	57.55	78165	-	8861	-	71279.9	3730.7	2	-	6	-	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4 + 8 part	274233	0.024	1.699	0.0	1806.39	92.64	864.0	2159.0	-	-	-	-	3.4	0.2	-	-	-	-	2018-01-1439__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_113768_plasmid	26	25	13	10	5	3	432916	432400	394401	375433	299082	225380	26	108128	432916	5631658	51.79	57.39	51723	-	5174	-	53579.7	4118.8	3	-	13	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12 + 12 part	428542	0.071	1.094	0.0	45.72	0.0	1336.0	4374.0	-	-	-	-	8.7	0.7	-	-	-	-	KP_NORM_BLD_113768__chr	PlaScope_reads	Chromosome	unicycler
KGVET-2020-04-18146_plasmid	27	20	12	6	2	1	445519	440175	417560	374455	319588	292399	27	292399	445519	5241320	51.07	57.53	292399	-	6015	-	196171.8	16674.9	1	-	10	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18 + 9 part	444202	0.02	1.239	0.0	0.0	0.0	300.0	1317.0	-	-	-	-	0.5	0.0	-	-	-	-	KGVET-2020-04-18146__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-326_plasmid	9	9	5	3	2	1	137720	137720	129568	113279	96929	65507	9	65507	137720	5228899	49.65	57.56	31422	-	7831	-	41362.1	1089.4	2	-	5	-								9 + 0 part	137720			0.0															KGVETS-2019-01-326__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-476_plasmid	4	3	2	1	1	0	44533	43660	40645	31224	31224	0	4	31224	44533	5377605	49.92	57.5	31224	-	9421	-	24106.7	199.6	1	-	2	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	43660	0.016	1.0	0.0	0.0	0.0	873.0	873.0	-	-	-	-	17.1	0.1	-	-	-	-	KGVETS-2019-01-476__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-4848_plasmid	14	13	10	6	3	0	196306	195718	190066	158738	97762	0	14	40519	196306	5269972	48.18	57.49	21592	-	7831	-	24457.2	911.0	4	-	9	-								14 + 0 part	196306			0.0															KGVETS-2019-01-4848__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-4548_plasmid	15	14	10	6	2	0	195205	194646	186494	155126	72216	0	15	40519	195205	5269972	48.12	57.49	21592	-	7831	-	23808.3	881.9	4	-	9	-								15 + 0 part	195205			0.0															KGVETS-2019-01-4548__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-3793_plasmid	5	5	3	3	2	2	153248	153248	147277	147277	124495	124495	5	65531	153248	5318074	49.54	57.46	58964	-	22782	-	54213.0	1562.2	2	-	3	-								5 + 0 part	153248			0.0															KGVETS-2019-01-3793__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-4380_plasmid	10	10	6	3	2	1	161401	161401	149555	126023	103459	58965	10	58965	161401	5311047	49.77	57.52	44494	-	6518	-	38351.7	1165.5	2	-	6	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9 + 1 part	161249	0.003	1.0	0.0	2631.58	0.0	152.0	152.0	-	-	-	-	0.1	0.0	-	-	-	-	KGVETS-2019-01-4380__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-4118_plasmid	5	5	3	3	2	2	148286	148286	142317	142317	124319	124319	5	65191	148286	5199032	49.97	57.73	59128	-	17998	-	54542.3	1555.6	2	-	3	-								5 + 0 part	148286			0.0															KGVETS-2019-01-4118__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-1336_plasmid	7	7	3	2	2	2	281335	281335	270403	264974	264974	264974	7	154278	281335	5222809	50.04	57.57	154278	-	110696	-	128376.0	6915.2	1	-	2	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 3 part	279780	0.03	1.002	0.0	3344.05	128.62	1299.0	1555.0	-	-	-	-	6.1	0.3	-	-	-	-	KGVETS-2019-01-1336__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_114453_plasmid	3	2	1	1	1	1	141863	141319	139088	139088	139088	139088	3	139088	141863	5479692	52.71	57.46	139088	-	139088	-	136404.5	3531.4	1	-	1	-								3 + 0 part	141863			0.0															KP_NORM_BLD_114453__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_114603_plasmid	8	7	6	5	4	1	197967	197273	196158	190124	165142	66473	8	66473	197967	5073267	49.57	57.74	35800	-	24982	-	42129.7	1644.0	2	-	5	-	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0 + 7 part	196259	0.021	1.583	0.0	0.0	0.0	694.0	1708.0	-	-	-	-	3.1	0.1	-	-	-	-	KP_NORM_BLD_114603__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_114487_plasmid	9	7	7	4	4	3	223985	222417	222417	198359	198359	172085	9	65343	223985	5308597	52.2	57.42	54260	-	9593	-	48488.6	2045.9	2	-	5	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7 + 2 part	223665	0.006	1.0	0.45	626.96	0.0	192.0	319.0	-	-	-	-	0.2	0.0	-	-	-	-	KP_NORM_BLD_114487__chr	PlaScope_reads	Chromosome	unicycler
KGMAR-2019-1417-2_plasmid	4	3	3	3	3	1	171187	170598	170598	170598	170598	95743	4	95743	171187	5143265	52.13	57.56	95743	-	28369	-	70874.6	2359.0	1	-	3	-	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0 + 3 part	169758	0.019	1.131	0.0	182.82	0.0	318.0	1094.0	-	-	-	-	1.4	0.0	-	-	-	-	KGMAR-2019-1417-2__chr	PlaScope_reads	Chromosome	unicycler
KGMAR-2019-1459_plasmid	33	32	19	10	4	2	372274	371670	337806	274782	186399	110674	33	59475	372274	5325836	51.08	57.36	36711	-	5188	-	29692.2	2075.5	4	-	19	-	0.0	0.0	0.0	0.0	0.0	0.0	4.0	10 + 20 part	337347	0.65	1.007	0.0	361.48	14.34	21173.0	34857.0	-	-	-	-	1256.4	87.8	-	-	-	-	KGMAR-2019-1459__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_115369_plasmid	8	8	5	3	2	1	185086	185086	174763	159333	144787	108163	8	108163	185086	5257765	51.9	57.55	108163	-	8834	-	72470.6	2551.1	1	-	4	-								8 + 0 part	185086			0.0															KP_NORM_BLD_115369__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_115706_plasmid	10	10	6	4	4	1	224660	224660	211827	196111	196111	66184	10	66184	224660	5523301	52.24	57.48	48697	-	9717	-	45888.3	1866.5	2	-	5	-	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6 + 3 part	188248	0.643	1.025	0.0	241.68	8.24	34124.0	36412.0	-	-	-	-	5191.5	211.2	-	-	-	-	KP_NORM_BLD_115706__chr	PlaScope_reads	Chromosome	unicycler
KGMAR-2019-604_plasmid	2	1	1	1	1	0	39748	38758	38758	38758	38758	0	2	38758	39748	5335640	51.01	57.43	38758	-	38758	-	37817.3	281.7	1	-	1	-								2 + 0 part	39748			0.0															KGMAR-2019-604__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_114473_plasmid	48	42	20	13	6	0	421900	418058	359639	312329	203914	0	48	47995	421900	5187487	51.1	58.2	18436	-	4031	-	22329.4	1816.1	7	-	25	-	0.0	0.0	0.0	0.0	0.0	0.0	6.0	19 + 24 part	412088	0.145	1.265	0.0	367.22	10.49	1965.0	9531.0	-	-	-	-	16.9	1.4	-	-	-	-	KP_NORM_BLD_114473__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_115796_plasmid	5	5	4	4	4	2	240510	240510	238337	238337	238337	149361	5	86633	240510	5219081	52.22	57.52	62728	-	44263	-	64044.2	2951.3	2	-	4	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 1 part	240401	0.002	0.991	0.0	2752.29	917.43	109.0	109.0	-	-	-	-	0.0	0.0	-	-	-	-	KP_NORM_BLD_115796__chr	PlaScope_reads	Chromosome	unicycler
KGVET-2020-01-3775-3_plasmid	2	2	1	0	0	0	11067	11067	6872	0	0	0	2	6872	11067	5285398	49.57	57.47	6872	-	4195	-	5857.3	12.3	1	-	2	-								2 + 0 part	11067			0.0															KGVET-2020-01-3775-3__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_116239_plasmid	1	1	1	1	1	0	45510	45510	45510	45510	45510	0	1	45510	45510	5315962	48.13	57.5	45510	-	45510	-	45510.0	389.6	1	-	1	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	0.856	1.0	0.0	0.0	0.0	45510.0	45510.0	45510	-	45510	-	45510.0	389.6	1	-	1	-	KP_NORM_BLD_116239__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_116392_plasmid	2	2	1	1	1	0	50711	50711	46417	46417	46417	0	2	46417	50711	5206636	51.57	57.59	46417	-	46417	-	42850.2	417.3	1	-	1	-								2 + 0 part	50711			0.0															KP_NORM_BLD_116392__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_114458_plasmid	25	24	10	6	2	1	233078	232397	201823	172331	97803	52091	25	52091	233078	5330791	52.5	57.36	24205	-	4470	-	28393.2	1241.4	3	-	12	-	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16 + 9 part	228889	0.076	1.031	0.0	2458.82	0.0	1059.0	4189.0	-	-	-	-	15.0	0.7	-	-	-	-	KP_NORM_BLD_114458__chr	PlaScope_reads	Chromosome	unicycler
KGVET-2020-01-2800-1_plasmid	2	1	1	1	1	1	171464	170696	170696	170696	170696	170696	2	170696	171464	5277303	57.51	57.55	170696	-	170696	-	169934.9	5521.3	1	-	1	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	3.249	1.0	0.0	0.0	0.0	170696.0	171464.0	170696	-	170696	-	169934.9	5521.3	1	-	1	-	KGVET-2020-01-2800-1__chr	PlaScope_reads	Chromosome	unicycler
KGVET-2020-01-468-1_plasmid	13	11	9	6	4	1	234287	233138	229785	211445	182110	84271	13	84271	234287	5301068	50.16	57.37	36314	-	13209	-	46440.4	2052.5	2	-	6	-	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7 + 6 part	232400	0.024	1.462	0.0	1907.79	158.98	1038.0	1887.0	-	-	-	-	5.1	0.2	-	-	-	-	KGVET-2020-01-468-1__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-1378_plasmid	4	4	4	3	3	3	186250	186250	186250	179243	179243	179243	4	74125	186250	5358389	51.13	57.24	54369	-	50749	-	59463.4	2066.9	2	-	3	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 2 part	128995	1.069	1.0	0.0	0.0	0.0	57128.0	57255.0	-	-	-	-	17522.8	609.1	-	-	-	-	KGVETS-2019-01-1378__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-1380_plasmid	4	4	4	4	3	1	152757	152757	152757	152757	138826	59343	4	59343	152757	5694896	53.32	57.26	46686	-	32797	-	45633.9	1224.1	2	-	3	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 2 part	152502	0.004	1.0	0.0	0.0	0.0	128.0	255.0	-	-	-	-	0.2	0.0	-	-	-	-	KGVETS-2019-01-1380__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-1759_plasmid	4	4	3	2	2	2	159255	159255	156021	146600	146600	146600	4	84826	159255	5228346	50.03	57.36	84826	-	61774	-	69766.7	2125.1	1	-	2	-								4 + 0 part	159255			0.0															KGVETS-2019-01-1759__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_117477_plasmid	4	4	4	3	1	1	132950	132950	132950	123043	96010	96010	4	96010	132950	5219512	51.11	57.6	96010	-	10071	-	72998.9	1859.4	1	-	3	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 3 part	132569	0.005	1.494	0.0	0.0	0.0	127.0	381.0	-	-	-	-	0.4	0.0	-	-	-	-	KP_NORM_BLD_117477__chr	PlaScope_reads	Chromosome	unicycler
2018-01-710_plasmid	2	2	2	1	1	0	40641	40641	40641	34741	34741	0	2	34741	40641	5210957	48.45	57.41	34741	-	5900	-	30554.0	238.3	1	-	2	-								2 + 0 part	40641			0.0															2018-01-710__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_12850_plasmid	1	1	0	0	0	0	1221	1221	0	0	0	0	1	1221	1221	5380178	53.4	57.28	1221	-	1221	-	1221.0	0.3	1	-	1	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	0.023	1.0	0.0	0.0	0.0	1221.0	1221.0	1221	-	1221	-	1221.0	0.3	1	-	1	-	KP_NORM_BLD_12850__chr	PlaScope_reads	Chromosome	unicycler
KGVETS-2019-01-1382_plasmid	10	10	8	6	5	2	242721	242721	238466	222533	203181	106532	10	54222	242721	5378254	50.37	57.44	40231	-	19352	-	38803.4	1751.2	3	-	6	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 4 part	242212	0.007	1.329	0.0	0.0	0.0	128.0	509.0	-	-	-	-	0.3	0.0	-	-	-	-	KGVETS-2019-01-1382__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_12934_plasmid	5	4	2	2	2	1	195258	194669	190211	190211	190211	155676	5	155676	195258	5465346	51.25	57.65	155676	-	34535	-	130284.0	4654.6	1	-	2	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 1 part	160526	0.635	1.0	0.0	8.64	0.0	34535.0	34732.0	-	-	-	-	6108.4	218.2	-	-	-	-	KP_NORM_BLD_12934__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_13127_plasmid	16	16	9	6	4	2	273406	273406	250620	229147	189501	125804	16	75675	273406	5567709	51.66	57.43	34476	-	5890	-	41372.5	2031.6	3	-	9	-	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2 + 13 part	221103	0.93	1.01	0.0	19.12	0.0	50129.0	52303.0	-	-	-	-	9192.5	451.4	-	-	-	-	KP_NORM_BLD_13127__chr	PlaScope_reads	Chromosome	unicycler
NK_H23_019_plasmid	2	2	1	1	1	1	72238	72238	68223	68223	68223	68223	2	68223	72238	5254265	54.03	57.55	68223	-	68223	-	64654.3	888.9	1	-	1	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 1 part	72111	0.002	1.0	0.0	0.0	0.0	127.0	127.0	-	-	-	-	0.2	0.0	-	-	-	-	NK_H23_019__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_13123_plasmid	2	2	1	0	0	0	9881	9881	7427	0	0	0	2	7427	9881	5302499	48.99	57.5	7427	-	2454	-	6191.9	11.5	1	-	2	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	7427	0.046	1.0	0.0	0.0	0.0	2454.0	2454.0	-	-	-	-	609.5	1.1	-	-	-	-	KP_NORM_BLD_13123__chr	PlaScope_reads	Chromosome	unicycler
2018-01-2734_plasmid	12	8	5	3	2	1	215598	213150	206138	192956	176906	130094	12	130094	215598	5283357	51.88	57.49	130094	-	7097	-	90357.3	3687.2	1	-	4	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11 + 1 part	215208	0.007	1.0	0.0	4358.97	0.0	390.0	390.0	-	-	-	-	0.7	0.0	-	-	-	-	2018-01-2734__chr	PlaScope_reads	Chromosome	unicycler
KP_NORM_BLD_13129_plasmid	23	17	9	8	4	1	280036	276398	253980	247313	169954	55188	23	55188	280036	5210170	52.33	57.51	40491	-	6667	-	33048.5	1776.3	3	-	9	-	2.0	2.0	2121.0	0.0	0.0	0.0	0.0	10 + 8 part	270386	0.168	1.044	0.0	635.62	0.0	4495.0	9125.0	-	-	-	-	82.0	4.4	-	-	-	-	KP_NORM_BLD_13129__chr	PlaScope_reads	Chromosome	unicycler
